seq_id	source	type	start	end	score	strand	phase	attributes	genename
chromosome_10	JGI_gene	mRNA	3807051	3815864	.	+	.	ID=PAC4GC:75135081	ChCC-v11022055m.g
chromosome_10	JGI_gene	mRNA	3816761	3817054	.	+	.	ID=PAC4GC:75133523	ChCC-v11022058m.g
chromosome_10	JGI_gene	mRNA	3820238	3824765	.	+	.	ID=PAC4GC:75133498	ChCC-v11022060m.g
chromosome_10	JGI_gene	mRNA	3818853	3824181	.	+	.	ID=PAC4GC:75133496	ChCC-v11022060m.g
chromosome_10	JGI_gene	mRNA	3825105	3832129	.	-	.	ID=PAC4GC:75134862	ChCC-v11022065m.g
chromosome_10	JGI_gene	mRNA	3825105	3831859	.	-	.	ID=PAC4GC:75134861	ChCC-v11022065m.g
chromosome_10	JGI_gene	mRNA	3831861	3838935	.	+	.	ID=PAC4GC:75133423	ChCC-v11022067m.g
chromosome_10	JGI_gene	mRNA	3844474	3851363	.	+	.	ID=PAC4GC:75133734	ChCC-v11022069m.g
chromosome_10	JGI_gene	mRNA	3855148	3858247	.	+	.	ID=PAC4GC:75134961	ChCC-v11022073m.g
chromosome_10	JGI_gene	mRNA	3852425	3858164	.	+	.	ID=PAC4GC:75134960	ChCC-v11022073m.g
chromosome_10	JGI_gene	mRNA	3858061	3861057	.	+	.	ID=PAC4GC:75134248	ChCC-v11022075m.g
chromosome_10	JGI_gene	mRNA	3861097	3862234	.	-	.	ID=PAC4GC:75134639	ChCC-v11022076m.g
chromosome_10	JGI_gene	mRNA	3862463	3865544	.	+	.	ID=PAC4GC:75134309	ChCC-v11022077m.g
chromosome_10	JGI_gene	mRNA	3865312	3867744	.	-	.	ID=PAC4GC:75133667	ChCC-v11022079m.g
chromosome_10	JGI_gene	mRNA	3870731	3875250	.	+	.	ID=PAC4GC:75134226	ChCC-v11022080m.g
chromosome_10	JGI_gene	mRNA	3867805	3875202	.	+	.	ID=PAC4GC:75134223	ChCC-v11022080m.g
chromosome_10	JGI_gene	mRNA	3875968	3881648	.	+	.	ID=PAC4GC:75135255	ChCC-v11022085m.g
chromosome_10	JGI_gene	mRNA	3874781	3881573	.	+	.	ID=PAC4GC:75135253	ChCC-v11022085m.g
chromosome_10	JGI_gene	mRNA	3882226	3885975	.	+	.	ID=PAC4GC:75134039	ChCC-v11022088m.g
chromosome_10	JGI_gene	mRNA	3882779	3886056	.	+	.	ID=PAC4GC:75134040	ChCC-v11022088m.g
chromosome_10	JGI_gene	mRNA	3885812	3888745	.	-	.	ID=PAC4GC:75135383	ChCC-v11022091m.g
chromosome_10	JGI_gene	mRNA	3888721	3893992	.	+	.	ID=PAC4GC:75134978	ChCC-v11022093m.g
chromosome_10	JGI_gene	mRNA	3894398	3899315	.	+	.	ID=PAC4GC:75134888	ChCC-v11022096m.g
chromosome_10	JGI_gene	mRNA	3899125	3902219	.	-	.	ID=PAC4GC:75135295	ChCC-v11022097m.g
chromosome_10	JGI_gene	mRNA	3902333	3903196	.	+	.	ID=PAC4GC:75133254	ChCC-v11022099m.g
chromosome_10	JGI_gene	mRNA	3903560	3904087	.	+	.	ID=PAC4GC:75134144	ChCC-v11022100m.g
chromosome_10	JGI_gene	mRNA	3917485	3928430	.	-	.	ID=PAC4GC:75134773	ChCC-v11022103m.g
chromosome_10	JGI_gene	mRNA	3928472	3932749	.	-	.	ID=PAC4GC:75133960	ChCC-v11022108m.g
chromosome_10	JGI_gene	mRNA	3932840	3938100	.	+	.	ID=PAC4GC:75135241	ChCC-v11022109m.g
chromosome_10	JGI_gene	mRNA	3932837	3936873	.	+	.	ID=PAC4GC:75135239	ChCC-v11022109m.g
chromosome_10	JGI_gene	mRNA	3938074	3941966	.	+	.	ID=PAC4GC:75134155	ChCC-v11022112m.g
chromosome_10	JGI_gene	mRNA	3942219	3965460	.	-	.	ID=PAC4GC:75135290	ChCC-v11022113m.g
chromosome_10	JGI_gene	mRNA	3964920	3969388	.	-	.	ID=PAC4GC:75133898	ChCC-v11022114m.g
chromosome_10	JGI_gene	mRNA	3969312	3972017	.	+	.	ID=PAC4GC:75134278	ChCC-v11022117m.g
chromosome_10	JGI_gene	mRNA	3972127	3972969	.	+	.	ID=PAC4GC:75134641	ChCC-v11022119m.g
chromosome_10	JGI_gene	mRNA	3975016	3975764	.	-	.	ID=PAC4GC:75133191	ChCC-v11022125m.g
chromosome_10	JGI_gene	mRNA	3976104	3978508	.	+	.	ID=PAC4GC:75135476	ChCC-v11022126m.g
chromosome_10	JGI_gene	mRNA	3985598	3988184	.	+	.	ID=PAC4GC:75133652	ChCC-v11022129m.g
chromosome_10	JGI_gene	mRNA	3993594	3999164	.	-	.	ID=PAC4GC:75134147	ChCC-v11022133m.g
chromosome_10	JGI_gene	mRNA	3999244	4006175	.	+	.	ID=PAC4GC:75135004	ChCC-v11022134m.g
chromosome_10	JGI_gene	mRNA	4007581	4008635	.	-	.	ID=PAC4GC:75134004	ChCC-v11022136m.g
chromosome_10	JGI_gene	mRNA	4009589	4010649	.	+	.	ID=PAC4GC:75135461	ChCC-v11022137m.g
chromosome_10	JGI_gene	mRNA	4012274	4016393	.	-	.	ID=PAC4GC:75133468	ChCC-v11022141m.g
chromosome_10	JGI_gene	mRNA	4012274	4013631	.	-	.	ID=PAC4GC:75133469	ChCC-v11022141m.g
chromosome_10	JGI_gene	mRNA	4012274	4017833	.	-	.	ID=PAC4GC:75133467	ChCC-v11022141m.g
chromosome_10	JGI_gene	mRNA	4017555	4024267	.	+	.	ID=PAC4GC:75134620	ChCC-v11022142m.g
chromosome_10	JGI_gene	mRNA	4025792	4028148	.	-	.	ID=PAC4GC:75133607	ChCC-v11022144m.g
chromosome_10	JGI_gene	mRNA	4028822	4029887	.	+	.	ID=PAC4GC:75134312	ChCC-v11022145m.g
chromosome_10	JGI_gene	mRNA	4032862	4046415	.	-	.	ID=PAC4GC:75134659	ChCC-v11022146m.g
chromosome_10	JGI_gene	mRNA	4046798	4050594	.	-	.	ID=PAC4GC:75134675	ChCC-v11022147m.g
chromosome_10	JGI_gene	mRNA	4051295	4056111	.	+	.	ID=PAC4GC:75134293	ChCC-v11022148m.g
chromosome_10	JGI_gene	mRNA	4055986	4059508	.	-	.	ID=PAC4GC:75135389	ChCC-v11022151m.g
chromosome_10	JGI_gene	mRNA	4055986	4058208	.	-	.	ID=PAC4GC:75135390	ChCC-v11022151m.g
chromosome_10	JGI_gene	mRNA	4055986	4059508	.	-	.	ID=PAC4GC:75135388	ChCC-v11022151m.g
chromosome_10	JGI_gene	mRNA	4060080	4064893	.	+	.	ID=PAC4GC:75134185	ChCC-v11022152m.g
chromosome_10	JGI_gene	mRNA	4065244	4066511	.	+	.	ID=PAC4GC:75133250	ChCC-v11022155m.g
chromosome_10	JGI_gene	mRNA	4067485	4069756	.	+	.	ID=PAC4GC:75134480	ChCC-v11022159m.g
chromosome_10	JGI_gene	mRNA	4069522	4072529	.	-	.	ID=PAC4GC:75134956	ChCC-v11022161m.g
chromosome_10	JGI_gene	mRNA	4072277	4074748	.	-	.	ID=PAC4GC:75133393	ChCC-v11022162m.g
chromosome_10	JGI_gene	mRNA	4074607	4077506	.	+	.	ID=PAC4GC:75133406	ChCC-v11022163m.g
chromosome_10	JGI_gene	mRNA	4077230	4081115	.	-	.	ID=PAC4GC:75135195	ChCC-v11022166m.g
chromosome_10	JGI_gene	mRNA	4080803	4086653	.	-	.	ID=PAC4GC:75133825	ChCC-v11022169m.g
chromosome_10	JGI_gene	mRNA	4090290	4092565	.	+	.	ID=PAC4GC:75134059	ChCC-v11022172m.g
chromosome_10	JGI_gene	mRNA	4086420	4092440	.	+	.	ID=PAC4GC:75134054	ChCC-v11022172m.g
chromosome_10	JGI_gene	mRNA	4092563	4095808	.	-	.	ID=PAC4GC:75133285	ChCC-v11022179m.g
chromosome_10	JGI_gene	mRNA	4092563	4098485	.	-	.	ID=PAC4GC:75133284	ChCC-v11022179m.g
chromosome_10	JGI_gene	mRNA	4098472	4102412	.	-	.	ID=PAC4GC:75134953	ChCC-v11022180m.g
chromosome_10	JGI_gene	mRNA	4102480	4104060	.	+	.	ID=PAC4GC:75133455	ChCC-v11022182m.g
chromosome_10	JGI_gene	mRNA	4104376	4110695	.	-	.	ID=PAC4GC:75134882	ChCC-v11022183m.g
chromosome_10	JGI_gene	mRNA	4110664	4115640	.	+	.	ID=PAC4GC:75135430	ChCC-v11022184m.g
chromosome_10	JGI_gene	mRNA	4111234	4115640	.	+	.	ID=PAC4GC:75135431	ChCC-v11022184m.g
chromosome_10	JGI_gene	mRNA	4118235	4120012	.	-	.	ID=PAC4GC:75133691	ChCC-v11022186m.g
chromosome_10	JGI_gene	mRNA	4121103	4128867	.	+	.	ID=PAC4GC:75134656	ChCC-v11022190m.g
chromosome_10	JGI_gene	mRNA	4128383	4134674	.	-	.	ID=PAC4GC:75134196	ChCC-v11022191m.g
chromosome_10	JGI_gene	mRNA	4134675	4140444	.	-	.	ID=PAC4GC:75135332	ChCC-v11022192m.g
chromosome_10	JGI_gene	mRNA	4140413	4145626	.	+	.	ID=PAC4GC:75134168	ChCC-v11022193m.g
chromosome_10	JGI_gene	mRNA	4140424	4145627	.	+	.	ID=PAC4GC:75134169	ChCC-v11022193m.g
chromosome_10	JGI_gene	mRNA	4145437	4147500	.	+	.	ID=PAC4GC:75133462	ChCC-v11022195m.g
chromosome_10	JGI_gene	mRNA	4147313	4153629	.	+	.	ID=PAC4GC:75135407	ChCC-v11022197m.g
chromosome_10	JGI_gene	mRNA	4153401	4156640	.	-	.	ID=PAC4GC:75134122	ChCC-v11022198m.g
chromosome_10	JGI_gene	mRNA	4156476	4161333	.	+	.	ID=PAC4GC:75135306	ChCC-v11022202m.g
chromosome_10	JGI_gene	mRNA	4161266	4164400	.	+	.	ID=PAC4GC:75133961	ChCC-v11022204m.g
chromosome_10	JGI_gene	mRNA	4164927	4167289	.	+	.	ID=PAC4GC:75134212	ChCC-v11022205m.g
chromosome_10	JGI_gene	mRNA	4168378	4172425	.	+	.	ID=PAC4GC:75133489	ChCC-v11022207m.g
chromosome_10	JGI_gene	mRNA	4169269	4172427	.	+	.	ID=PAC4GC:75133490	ChCC-v11022207m.g
chromosome_10	JGI_gene	mRNA	4172201	4176217	.	-	.	ID=PAC4GC:75133789	ChCC-v11022211m.g
chromosome_10	JGI_gene	mRNA	4172073	4176217	.	-	.	ID=PAC4GC:75133790	ChCC-v11022211m.g
chromosome_10	JGI_gene	mRNA	4176401	4180998	.	-	.	ID=PAC4GC:75133184	ChCC-v11022212m.g
chromosome_10	JGI_gene	mRNA	4181110	4184047	.	+	.	ID=PAC4GC:75134175	ChCC-v11022215m.g
chromosome_10	JGI_gene	mRNA	4181571	4184109	.	+	.	ID=PAC4GC:75134176	ChCC-v11022215m.g
chromosome_10	JGI_gene	mRNA	4184176	4188188	.	-	.	ID=PAC4GC:75135013	ChCC-v11022219m.g
chromosome_10	JGI_gene	mRNA	4184175	4188188	.	-	.	ID=PAC4GC:75135012	ChCC-v11022219m.g
chromosome_10	JGI_gene	mRNA	4188286	4204346	.	-	.	ID=PAC4GC:75134110	ChCC-v11022221m.g
chromosome_10	JGI_gene	mRNA	4204234	4211942	.	+	.	ID=PAC4GC:75134863	ChCC-v11022225m.g
chromosome_10	JGI_gene	mRNA	4214433	4223873	.	-	.	ID=PAC4GC:75134873	ChCC-v11022226m.g
chromosome_10	JGI_gene	mRNA	4224291	4225967	.	-	.	ID=PAC4GC:75133852	ChCC-v11022227m.g
chromosome_10	JGI_gene	mRNA	4225913	4229927	.	-	.	ID=PAC4GC:75133993	ChCC-v11022229m.g
chromosome_10	JGI_gene	mRNA	4225913	4229951	.	-	.	ID=PAC4GC:75133992	ChCC-v11022229m.g
chromosome_10	JGI_gene	mRNA	4229850	4233397	.	-	.	ID=PAC4GC:75133370	ChCC-v11022232m.g
chromosome_10	JGI_gene	mRNA	4234996	4237151	.	-	.	ID=PAC4GC:75134060	ChCC-v11022234m.g
chromosome_10	JGI_gene	mRNA	4237112	4240002	.	+	.	ID=PAC4GC:75135312	ChCC-v11022235m.g
chromosome_10	JGI_gene	mRNA	4239898	4243800	.	-	.	ID=PAC4GC:75134031	ChCC-v11022236m.g
chromosome_10	JGI_gene	mRNA	4245440	4251595	.	-	.	ID=PAC4GC:75134708	ChCC-v11022239m.g
chromosome_10	JGI_gene	mRNA	4245441	4255496	.	-	.	ID=PAC4GC:75134706	ChCC-v11022239m.g
chromosome_10	JGI_gene	mRNA	4245440	4252576	.	-	.	ID=PAC4GC:75134707	ChCC-v11022239m.g
chromosome_10	JGI_gene	mRNA	4256051	4339025	.	-	.	ID=PAC4GC:75134472	ChCC-v11022240m.g
chromosome_10	JGI_gene	mRNA	4339518	4342970	.	-	.	ID=PAC4GC:75134629	ChCC-v11022243m.g
chromosome_10	JGI_gene	mRNA	4339438	4342274	.	-	.	ID=PAC4GC:75134630	ChCC-v11022243m.g
chromosome_10	JGI_gene	mRNA	4343301	4348538	.	-	.	ID=PAC4GC:75134914	ChCC-v11022244m.g
chromosome_10	JGI_gene	mRNA	4349349	4352204	.	-	.	ID=PAC4GC:75133527	ChCC-v11022245m.g
chromosome_10	JGI_gene	mRNA	4352824	4367354	.	-	.	ID=PAC4GC:75135298	ChCC-v11022246m.g
chromosome_10	JGI_gene	mRNA	4367548	4373008	.	-	.	ID=PAC4GC:75133577	ChCC-v11022247m.g
chromosome_10	JGI_gene	mRNA	4373108	4378185	.	-	.	ID=PAC4GC:75133815	ChCC-v11022248m.g
chromosome_10	JGI_gene	mRNA	4378268	4395355	.	+	.	ID=PAC4GC:75134975	ChCC-v11022250m.g
chromosome_10	JGI_gene	mRNA	4394571	4398723	.	-	.	ID=PAC4GC:75134990	ChCC-v11022253m.g
chromosome_10	JGI_gene	mRNA	4394571	4398990	.	-	.	ID=PAC4GC:75134991	ChCC-v11022253m.g
chromosome_10	JGI_gene	mRNA	4399193	4404364	.	-	.	ID=PAC4GC:75135275	ChCC-v11022254m.g
chromosome_10	JGI_gene	mRNA	4407782	4411086	.	+	.	ID=PAC4GC:75134509	ChCC-v11022259m.g
chromosome_10	JGI_gene	mRNA	4411743	4412731	.	-	.	ID=PAC4GC:75135256	ChCC-v11022263m.g
chromosome_10	JGI_gene	mRNA	4412871	4415585	.	-	.	ID=PAC4GC:75134793	ChCC-v11022264m.g
chromosome_10	JGI_gene	mRNA	4416507	4419657	.	-	.	ID=PAC4GC:75134836	ChCC-v11022265m.g
chromosome_10	JGI_gene	mRNA	4420009	4425979	.	-	.	ID=PAC4GC:75135442	ChCC-v11022272m.g
chromosome_10	JGI_gene	mRNA	4419984	4425976	.	-	.	ID=PAC4GC:75135439	ChCC-v11022272m.g
chromosome_10	JGI_gene	mRNA	4419984	4425976	.	-	.	ID=PAC4GC:75135440	ChCC-v11022272m.g
chromosome_10	JGI_gene	mRNA	4419984	4425976	.	-	.	ID=PAC4GC:75135438	ChCC-v11022272m.g
chromosome_10	JGI_gene	mRNA	4419984	4425976	.	-	.	ID=PAC4GC:75135435	ChCC-v11022272m.g
chromosome_10	JGI_gene	mRNA	4419984	4425976	.	-	.	ID=PAC4GC:75135436	ChCC-v11022272m.g
chromosome_10	JGI_gene	mRNA	4419984	4425976	.	-	.	ID=PAC4GC:75135437	ChCC-v11022272m.g
chromosome_10	JGI_gene	mRNA	4426133	4432383	.	+	.	ID=PAC4GC:75135189	ChCC-v11022280m.g
chromosome_10	JGI_gene	mRNA	4432709	4441441	.	+	.	ID=PAC4GC:75133915	ChCC-v11022281m.g
chromosome_10	JGI_gene	mRNA	4432709	4441441	.	+	.	ID=PAC4GC:75133914	ChCC-v11022281m.g
chromosome_10	JGI_gene	mRNA	4444365	4451665	.	+	.	ID=PAC4GC:75135067	ChCC-v11022283m.g
chromosome_10	JGI_gene	mRNA	4454302	4454902	.	+	.	ID=PAC4GC:75134547	ChCC-v11022284m.g
chromosome_10	JGI_gene	mRNA	4457665	4460099	.	+	.	ID=PAC4GC:75134736	ChCC-v11022286m.g
chromosome_10	JGI_gene	mRNA	4459930	4469005	.	-	.	ID=PAC4GC:75133745	ChCC-v11022287m.g
chromosome_10	JGI_gene	mRNA	4469307	4475507	.	-	.	ID=PAC4GC:75134393	ChCC-v11022289m.g
chromosome_10	JGI_gene	mRNA	4475353	4479871	.	+	.	ID=PAC4GC:75134563	ChCC-v11022290m.g
chromosome_10	JGI_gene	mRNA	4486138	4487350	.	-	.	ID=PAC4GC:75133182	ChCC-v11022291m.g
chromosome_10	JGI_gene	mRNA	4488016	4492497	.	-	.	ID=PAC4GC:75133197	ChCC-v11022293m.g
chromosome_10	JGI_gene	mRNA	4492751	4497245	.	-	.	ID=PAC4GC:75134233	ChCC-v11022295m.g
chromosome_10	JGI_gene	mRNA	4497353	4502958	.	-	.	ID=PAC4GC:75133922	ChCC-v11022296m.g
chromosome_10	JGI_gene	mRNA	4503026	4505803	.	+	.	ID=PAC4GC:75134406	ChCC-v11022299m.g
chromosome_10	JGI_gene	mRNA	4508082	4510247	.	+	.	ID=PAC4GC:75133353	ChCC-v11022302m.g
chromosome_10	JGI_gene	mRNA	4510383	4527627	.	-	.	ID=PAC4GC:75134588	ChCC-v11022303m.g
chromosome_10	JGI_gene	mRNA	4510223	4527627	.	-	.	ID=PAC4GC:75134587	ChCC-v11022303m.g
chromosome_10	JGI_gene	mRNA	4510198	4527627	.	-	.	ID=PAC4GC:75134586	ChCC-v11022303m.g
chromosome_10	JGI_gene	mRNA	4527845	4533493	.	-	.	ID=PAC4GC:75134362	ChCC-v11022306m.g
chromosome_10	JGI_gene	mRNA	4527844	4533493	.	-	.	ID=PAC4GC:75134361	ChCC-v11022306m.g
chromosome_10	JGI_gene	mRNA	4533650	4534145	.	-	.	ID=PAC4GC:75133416	ChCC-v11022308m.g
chromosome_10	JGI_gene	mRNA	4534428	4542180	.	+	.	ID=PAC4GC:75133499	ChCC-v11022309m.g
chromosome_10	JGI_gene	mRNA	4547334	4557210	.	+	.	ID=PAC4GC:75133365	ChCC-v11022311m.g
chromosome_10	JGI_gene	mRNA	4547334	4557210	.	+	.	ID=PAC4GC:75133364	ChCC-v11022311m.g
chromosome_10	JGI_gene	mRNA	4564256	4569830	.	+	.	ID=PAC4GC:75134462	ChCC-v11022316m.g
chromosome_10	JGI_gene	mRNA	4569839	4631995	.	+	.	ID=PAC4GC:75133404	ChCC-v11022318m.g
chromosome_10	JGI_gene	mRNA	4569815	4631995	.	+	.	ID=PAC4GC:75133397	ChCC-v11022318m.g
chromosome_10	JGI_gene	mRNA	4569816	4631995	.	+	.	ID=PAC4GC:75133394	ChCC-v11022318m.g
chromosome_10	JGI_gene	mRNA	4632454	4642624	.	-	.	ID=PAC4GC:75135073	ChCC-v11022328m.g
chromosome_10	JGI_gene	mRNA	4643485	4647370	.	-	.	ID=PAC4GC:75134062	ChCC-v11022331m.g
chromosome_10	JGI_gene	mRNA	4643130	4646493	.	-	.	ID=PAC4GC:75134063	ChCC-v11022331m.g
chromosome_10	JGI_gene	mRNA	4651020	4655458	.	+	.	ID=PAC4GC:75135218	ChCC-v11022333m.g
chromosome_10	JGI_gene	mRNA	4651020	4655458	.	+	.	ID=PAC4GC:75135219	ChCC-v11022333m.g
chromosome_10	JGI_gene	mRNA	4654197	4655458	.	+	.	ID=PAC4GC:75135220	ChCC-v11022333m.g
chromosome_10	JGI_gene	mRNA	4655220	4658590	.	-	.	ID=PAC4GC:75134320	ChCC-v11022335m.g
chromosome_10	JGI_gene	mRNA	4658706	4659812	.	-	.	ID=PAC4GC:75134292	ChCC-v11022336m.g
chromosome_10	JGI_gene	mRNA	4660135	4663792	.	-	.	ID=PAC4GC:75133411	ChCC-v11022340m.g
chromosome_10	JGI_gene	mRNA	4660135	4663788	.	-	.	ID=PAC4GC:75133412	ChCC-v11022340m.g
chromosome_10	JGI_gene	mRNA	4660135	4663782	.	-	.	ID=PAC4GC:75133413	ChCC-v11022340m.g
chromosome_10	JGI_gene	mRNA	4660135	4663794	.	-	.	ID=PAC4GC:75133410	ChCC-v11022340m.g
chromosome_10	JGI_gene	mRNA	4664111	4669992	.	-	.	ID=PAC4GC:75133648	ChCC-v11022341m.g
chromosome_10	JGI_gene	mRNA	4669606	4672130	.	+	.	ID=PAC4GC:75135098	ChCC-v11022344m.g
chromosome_10	JGI_gene	mRNA	4672593	4676454	.	-	.	ID=PAC4GC:75134027	ChCC-v11022345m.g
chromosome_10	JGI_gene	mRNA	4683757	4686913	.	+	.	ID=PAC4GC:75134283	ChCC-v11022350m.g
chromosome_10	JGI_gene	mRNA	4686670	4690592	.	-	.	ID=PAC4GC:75135068	ChCC-v11022351m.g
chromosome_10	JGI_gene	mRNA	4690954	4704450	.	-	.	ID=PAC4GC:75133606	ChCC-v11022354m.g
chromosome_10	JGI_gene	mRNA	4690954	4704450	.	-	.	ID=PAC4GC:75133605	ChCC-v11022354m.g
chromosome_10	JGI_gene	mRNA	4704564	4709062	.	-	.	ID=PAC4GC:75133508	ChCC-v11022355m.g
chromosome_10	JGI_gene	mRNA	4709306	4713798	.	-	.	ID=PAC4GC:75133348	ChCC-v11022357m.g
chromosome_10	JGI_gene	mRNA	4715761	4718535	.	+	.	ID=PAC4GC:75133409	ChCC-v11022358m.g
chromosome_10	JGI_gene	mRNA	4719572	4720258	.	+	.	ID=PAC4GC:75133777	ChCC-v11022359m.g
chromosome_10	JGI_gene	mRNA	4720403	4723585	.	+	.	ID=PAC4GC:75134886	ChCC-v11022360m.g
chromosome_10	JGI_gene	mRNA	4723764	4737174	.	-	.	ID=PAC4GC:75133823	ChCC-v11022362m.g
chromosome_10	JGI_gene	mRNA	4737231	4744838	.	+	.	ID=PAC4GC:75134632	ChCC-v11022363m.g
chromosome_10	JGI_gene	mRNA	4745297	4751498	.	+	.	ID=PAC4GC:75134465	ChCC-v11022365m.g
chromosome_10	JGI_gene	mRNA	4746587	4751498	.	+	.	ID=PAC4GC:75134466	ChCC-v11022365m.g
chromosome_10	JGI_gene	mRNA	4744953	4751498	.	+	.	ID=PAC4GC:75134464	ChCC-v11022365m.g
chromosome_10	JGI_gene	mRNA	4751177	4756516	.	-	.	ID=PAC4GC:75133808	ChCC-v11022369m.g
chromosome_10	JGI_gene	mRNA	4751177	4756516	.	-	.	ID=PAC4GC:75133807	ChCC-v11022369m.g
chromosome_10	JGI_gene	mRNA	4755882	4760330	.	+	.	ID=PAC4GC:75134222	ChCC-v11022370m.g
chromosome_10	JGI_gene	mRNA	4760524	4761702	.	+	.	ID=PAC4GC:75133358	ChCC-v11022371m.g
chromosome_10	JGI_gene	mRNA	4763531	4768957	.	-	.	ID=PAC4GC:75133218	ChCC-v11022374m.g
chromosome_10	JGI_gene	mRNA	4771420	4774466	.	+	.	ID=PAC4GC:75134403	ChCC-v11022376m.g
chromosome_10	JGI_gene	mRNA	4774866	4778858	.	-	.	ID=PAC4GC:75134281	ChCC-v11022377m.g
chromosome_10	JGI_gene	mRNA	4778489	4782986	.	-	.	ID=PAC4GC:75134013	ChCC-v11022378m.g
chromosome_10	JGI_gene	mRNA	4783057	4795952	.	+	.	ID=PAC4GC:75134120	ChCC-v11022380m.g
chromosome_10	JGI_gene	mRNA	4795919	4798467	.	+	.	ID=PAC4GC:75134670	ChCC-v11022382m.g
chromosome_10	JGI_gene	mRNA	4798688	4802205	.	-	.	ID=PAC4GC:75134929	ChCC-v11022383m.g
chromosome_10	JGI_gene	mRNA	4798688	4802198	.	-	.	ID=PAC4GC:75134930	ChCC-v11022383m.g
chromosome_10	JGI_gene	mRNA	4805919	4816472	.	+	.	ID=PAC4GC:75134353	ChCC-v11022385m.g
chromosome_10	JGI_gene	mRNA	4805919	4816430	.	+	.	ID=PAC4GC:75134354	ChCC-v11022385m.g
chromosome_10	JGI_gene	mRNA	4828633	4830657	.	-	.	ID=PAC4GC:75133935	ChCC-v11022398m.g
chromosome_10	JGI_gene	mRNA	4832138	4834894	.	-	.	ID=PAC4GC:75133877	ChCC-v11022399m.g
chromosome_10	JGI_gene	mRNA	4831438	4834784	.	-	.	ID=PAC4GC:75133876	ChCC-v11022399m.g
chromosome_10	JGI_gene	mRNA	4834962	4838628	.	-	.	ID=PAC4GC:75134720	ChCC-v11022401m.g
chromosome_10	JGI_gene	mRNA	4834962	4838616	.	-	.	ID=PAC4GC:75134721	ChCC-v11022401m.g
chromosome_10	JGI_gene	mRNA	4838631	4846760	.	-	.	ID=PAC4GC:75134986	ChCC-v11022403m.g
chromosome_10	JGI_gene	mRNA	4857004	4857336	.	+	.	ID=PAC4GC:75135387	ChCC-v11022405m.g
chromosome_10	JGI_gene	mRNA	4858357	4865335	.	+	.	ID=PAC4GC:75133531	ChCC-v11022410m.g
chromosome_10	JGI_gene	mRNA	4865996	4870289	.	+	.	ID=PAC4GC:75133428	ChCC-v11022411m.g
chromosome_10	JGI_gene	mRNA	4870296	4875082	.	-	.	ID=PAC4GC:75134889	ChCC-v11022412m.g
chromosome_10	JGI_gene	mRNA	4875639	4893653	.	+	.	ID=PAC4GC:75135339	ChCC-v11022415m.g
chromosome_10	JGI_gene	mRNA	4875639	4893653	.	+	.	ID=PAC4GC:75135338	ChCC-v11022415m.g
chromosome_10	JGI_gene	mRNA	4893786	4897296	.	+	.	ID=PAC4GC:75134877	ChCC-v11022417m.g
chromosome_10	JGI_gene	mRNA	4897176	4900519	.	+	.	ID=PAC4GC:75134729	ChCC-v11022420m.g
chromosome_10	JGI_gene	mRNA	4900408	4903686	.	+	.	ID=PAC4GC:75134755	ChCC-v11022421m.g
chromosome_10	JGI_gene	mRNA	4905391	4908009	.	+	.	ID=PAC4GC:75133822	ChCC-v11022423m.g
chromosome_10	JGI_gene	mRNA	4908010	4908534	.	+	.	ID=PAC4GC:75134541	ChCC-v11022424m.g
chromosome_10	JGI_gene	mRNA	4908720	4911797	.	+	.	ID=PAC4GC:75134189	ChCC-v11022426m.g
chromosome_10	JGI_gene	mRNA	4913237	4915722	.	+	.	ID=PAC4GC:75134032	ChCC-v11022427m.g
chromosome_10	JGI_gene	mRNA	4916295	4918841	.	+	.	ID=PAC4GC:75133363	ChCC-v11022429m.g
chromosome_10	JGI_gene	mRNA	4916284	4918841	.	+	.	ID=PAC4GC:75133361	ChCC-v11022429m.g
chromosome_10	JGI_gene	mRNA	4916295	4918841	.	+	.	ID=PAC4GC:75133362	ChCC-v11022429m.g
chromosome_10	JGI_gene	mRNA	4919435	4927728	.	+	.	ID=PAC4GC:75135287	ChCC-v11022433m.g
chromosome_10	JGI_gene	mRNA	4929034	4930839	.	-	.	ID=PAC4GC:75134392	ChCC-v11022434m.g
chromosome_10	JGI_gene	mRNA	4931997	4941763	.	-	.	ID=PAC4GC:75135063	ChCC-v11022435m.g
chromosome_10	JGI_gene	mRNA	4941171	4954918	.	+	.	ID=PAC4GC:75135340	ChCC-v11022440m.g
chromosome_10	JGI_gene	mRNA	4956355	4959316	.	+	.	ID=PAC4GC:75133566	ChCC-v11022443m.g
chromosome_10	JGI_gene	mRNA	4961486	4962022	.	+	.	ID=PAC4GC:75133568	ChCC-v11022443m.g
chromosome_10	JGI_gene	mRNA	4962017	4966567	.	+	.	ID=PAC4GC:75135234	ChCC-v11022447m.g
chromosome_10	JGI_gene	mRNA	4967923	4969597	.	-	.	ID=PAC4GC:75134139	ChCC-v11022450m.g
chromosome_10	JGI_gene	mRNA	4967512	4969489	.	-	.	ID=PAC4GC:75134138	ChCC-v11022450m.g
chromosome_10	JGI_gene	mRNA	4971927	4974334	.	-	.	ID=PAC4GC:75134940	ChCC-v11022454m.g
chromosome_10	JGI_gene	mRNA	4975768	4977583	.	+	.	ID=PAC4GC:75135213	ChCC-v11022455m.g
