	mean	Vm_per_gen	Vm_per_median_gen	Vm_per_mut	Vm_per_median_mut	median	abs_mean	abs_median	k0	k4	k0:k4	k0:k4_Group
ChCC-v11019027m.g	0.4325501653088249	0.0030807913171511	0.0030529042212833	0.0189637497168077	0.0272648628003915	0.124721743052203	0.4325501653088249	0.124721743052203	0.0606154976669989	0.4204305760329258	0.14417480821435744	(0.0, 0.4]
ChCC-v11019029m.g	0.025863868682131155	0.000897946672209	0.0008898185251344	0.0055272928925805	0.0079467871398987	-0.0953158751780946	0.025863868682131155	0.0953158751780946				
ChCC-v11019031m.g	0.12701693128520158	0.000268135016482	0.0002657078780813	0.00165049976432	0.0023729826800223	0.126866428323155	0.12701693128520158	0.126866428323155	0.0381175084749036	0.3029167977395239	0.12583491163035662	(0.0, 0.4]
ChCC-v11019032m.g	-0.6632415719326303	0.004818829503046	0.0047752098136584	0.029662209223648	0.0426464215630562	-0.877991758201637	0.6632415719326303	0.877991758201637	0.0950775968551217	0.4304472226805196	0.220880962509285	(0.0, 0.4]
ChCC-v11019035m.g	2.0643275197965627	0.0111739043830455	0.0110727590243796	0.0687807463296683	0.0988885447230326	1.96697141847793	2.0643275197965627	1.96697141847793				
ChCC-v11019040m.g	1.8709743201433613	0.008779854163906	0.0087003795713196	0.0540442177915356	0.0777013093531135	1.69335999491607	1.8709743201433613	1.69335999491607	0.2072553614492281	0.6246072190481895	0.3318171086223677	(0.0, 0.4]
ChCC-v11019045m.g	-0.4541090389170704	0.0054813479339488	0.0054317311765696	0.0337403282564005	0.0485096794931644	-0.348380743684358	0.4541090389170704	0.348380743684358				
ChCC-v11019047m.g	-1.5559883873587863	0.0116479912082959	0.0115425544506405	0.0716989783592233	0.103084191527789	0.0	1.5559883873587863	0.0	0.0539154221349869	0.4238901247386586	0.12719197496810625	(0.0, 0.4]
ChCC-v11019048m.g	0.22599860388949058	0.0026988052973191	0.0026743759107404	0.0166124423643472	0.0238843039276086	0.154467488007127	0.22599860388949058	0.154467488007127	0.0348807904335902	0.2621143802746973	0.13307469203725084	(0.0, 0.4]
ChCC-v11019053m.g	0.35881396782171876	0.0046085979280405	0.0045668812393703	0.0283681329424083	0.040785881702104	0.0364086902631805	0.35881396782171876	0.0364086902631805	0.119087031777446	0.3381791261294531	0.352141875639776	(0.0, 0.4]
ChCC-v11019054m.g	-1.2132320200755302	0.0082057730247251	0.0081314949722858	0.050510472750137	0.0726207174256688	0.0	1.2132320200755302	0.0				
ChCC-v11019056m.g	1.3965762723343704	0.0068083311184725	0.0067467026071404	0.0419085468727102	0.0602534202207644	0.998766840906233	1.3965762723343704	0.998766840906233	0.2808531687114	0.6912611853817737	0.40629095723968467	(0.4, 0.8]
ChCC-v11019060m.g	-1.6422998521501986	0.0082729781081003	0.008198091720201	0.050924152305039	0.073215479351773	-1.42791241919694	1.6422998521501986	1.42791241919694	0.1919041746845333	0.5656702899671784	0.3392509348434546	(0.0, 0.4]
ChCC-v11019062m.g	0.08139684392809164	0.0020671498086523	0.0020484381209875	0.0127242995590759	0.0182941816302185	-0.111642568487095	0.08139684392809164	0.111642568487095	0.2241398938027468	0.5981544229253056	0.37471911134014335	(0.0, 0.4]
ChCC-v11019077m.g	-0.9086050043257743	0.0030366902551666	0.0030092023588604	0.018692286506345	0.0268745704110092	-1.04836946296915	0.9086050043257743	1.04836946296915	0.2296755565481435	0.5369433030678799	0.4277463844615791	(0.4, 0.8]
ChCC-v11019085m.g	0.24138640447630208	0.0018668209004547	0.0018499225752974	0.0114911789465395	0.0165212799193644	0.431335642455324	0.24138640447630208	0.431335642455324	0.300579604266694	0.6875252371138838	0.4371906484894678	(0.4, 0.8]
ChCC-v11019087m.g	0.6665012076991949	0.0019757527887185	0.0019578684201397	0.0121617070195427	0.0174853221677199	0.700751597342517	0.6665012076991949	0.700751597342517	0.059319441627912	0.4014767776444087	0.14775310785335563	(0.0, 0.4]
ChCC-v11019089m.g	-0.1502438194855373	0.0003242114362842	0.0003212766982658	0.0019956770517991	0.0028692564405112	-0.0603756797029979	0.1502438194855373	0.0603756797029979	0.1233833698942356	0.3968092980565058	0.3109387065740223	(0.0, 0.4]
ChCC-v11019092m.g	-0.9681628356447163	0.0093165623804151	0.0092322295446223	0.0573479145502775	0.0824511526175687	-1.14633261780489	0.9681628356447163	1.14633261780489	0.13058181187175	0.4746768859610598	0.27509620909256216	(0.0, 0.4]
ChCC-v11019098m.g	-1.1530970354087686	0.0104768107765727	0.0103819754578386	0.0644898004909348	0.0927192980643251	-1.51495972673556	1.1530970354087686	1.51495972673556	0.0311247981800645	0.2363107849799215	0.13171128936290008	(0.0, 0.4]
ChCC-v11019100m.g	0.42001225947983367	0.0028125465816673	0.0027870876173684	0.0173125745793534	0.0248909091122024	0.239040309698678	0.42001225947983367	0.239040309698678	0.0023428367352624	0.1202569875563845	0.019481917706976666	(0.0, 0.4]
ChCC-v11019103m.g	1.0948878121434544	0.0057934953222303	0.0057410530297059	0.0356617453005122	0.0512721696584723	1.12271405125694	1.0948878121434544	1.12271405125694	0.0793572701637314	0.6336705098068569	0.12523428017491225	(0.0, 0.4]
ChCC-v11019107m.g	-0.7126044428259858	0.0085339741363811	0.008456725231676	0.0525307081693853	0.0755252823114559	-0.899685661954318	0.7126044428259858	0.899685661954318				
ChCC-v11019109m.g	-0.1585011772746679	0.0047664975716669	0.0047233515870639	0.029340081060229	0.042183286354518	-0.0514738995610262	0.1585011772746679	0.0514738995610262				
ChCC-v11019110m.g	1.2549270513907964	0.0082374185497726	0.0081628540443736	0.0507052661505588	0.0729007788806148	1.57191098679189	1.2549270513907964	1.57191098679189				
ChCC-v11019114m.g	0.672683110469833	0.0028288866299291	0.0028032797567181	0.0174131554216428	0.0250355177948903	0.688545369110153	0.672683110469833	0.688545369110153	0.1445625044002633	0.5623646757441421	0.25706185085144756	(0.0, 0.4]
ChCC-v11019121m.g	0.0341752984796588	0.0007626844185528	0.0007557806554259	0.0046946887787648	0.0067497223573939	-0.0265192540385887	0.0341752984796588	0.0265192540385887	0.0605563229820257	0.3014931538799836	0.20085471992551965	(0.0, 0.4]
ChCC-v11019122m.g	-0.02585628432570592	0.000474433078858	0.0004701385456063	0.0029203633867542	0.0041987111334089	-0.0615233322227737	0.02585628432570592	0.0615233322227737	0.0205492306410857	0.292183311259384	0.07032992593763591	(0.0, 0.4]
ChCC-v11019125m.g	0.343382357790376	0.0024489350344215	0.0024267674550406	0.0150743709276736	0.021672963484693	-0.0494861755578279	0.343382357790376	0.0494861755578279	0.1036907306236077	0.5243649034651178	0.1977453676598047	(0.0, 0.4]
ChCC-v11019126m.g	-0.1708509444860973	0.0011925018348579	0.0011817073961674	0.0073404213414856	0.010553586909834	-0.167532253856719	0.1708509444860973	0.167532253856719	0.080516802802516	0.3343781725489139	0.2407956302552546	(0.0, 0.4]
ChCC-v11019129m.g	-1.905160099279093	0.0129070518712835	0.0127902181893325	0.0794491012442923	0.1142268210342467	-2.04997115162546	1.905160099279093	2.04997115162546	0.1122441818980507	0.4254152904904814	0.26384613907186805	(0.0, 0.4]
ChCC-v11019132m.g	0.6761046551808215	0.0019724428250776	0.0019545884180457	0.0121413326041423	0.0174560291402952	0.508855283786127	0.6761046551808215	0.508855283786127	0.0302949100548307	0.2748643608772436	0.11021767230259664	(0.0, 0.4]
ChCC-v11019135m.g	-0.25741621612890186	0.0009573707364626	0.0009487046871395	0.0058930765389402	0.0084726874012688	-0.276002614782141	0.25741621612890186	0.276002614782141	0.0205674100353492	0.2504776126837314	0.08211276774391366	(0.0, 0.4]
ChCC-v11019137m.g	0.104399919450525	0.0009115109920582	0.0009032600617603	0.0056107877937982	0.008066830752593	-0.0921250438052446	0.104399919450525	0.0921250438052446	0.0351910013841916	0.2483381036126647	0.14170600835012956	(0.0, 0.4]
ChCC-v11019138m.g	0.41379021769455515	0.0008573590613478	0.0008495983103343	0.0052774566606716	0.0075875886328901	0.39355756196448	0.41379021769455515	0.39355756196448	0.1544314641670625	0.4111075400798895	0.37564736501075174	(0.0, 0.4]
ChCC-v11019141m.g	-0.2902671711935402	0.0035742985780403	0.0035419442908314	0.0220015238519236	0.0316323795757845	-0.09240052823356	0.2902671711935402	0.09240052823356	0.0258010700379993	0.3264885534433842	0.07902595593592049	(0.0, 0.4]
ChCC-v11019142m.g	-1.0823350443171627	0.0073990646099088	0.0073320888225648	0.0455447951374237	0.065481384707013	0.0	1.0823350443171627	0.0	0.084686267847233	0.4190850126660198	0.2020741980451632	(0.0, 0.4]
ChCC-v11019143m.g	-0.5949912454592167	0.0015463215751872	0.001532324386293	0.0095183517203194	0.0136848754922328	-0.400476369311582	0.5949912454592167	0.400476369311582	0.0983715752689393	0.380135623636159	0.2587802067272026	(0.0, 0.4]
ChCC-v11019146m.g	0.12446799354100876	0.0030176900960532	0.0029903741877866	0.0185753314045828	0.0267064198684757	0.210055177922476	0.12446799354100876	0.210055177922476	-0.0	0.2523541774659096	-0.0	
ChCC-v11019147m.g	1.7362579458720404	0.0087904361640961	0.0087108657840242	0.0541093550833707	0.0777949595726953	1.98819471692252	1.7362579458720404	1.98819471692252	0.1566873225180585	0.3669951571461735	0.42694656718767066	(0.4, 0.8]
ChCC-v11019151m.g	-0.5280260467543813	0.0020568851453319	0.0020382663726426	0.0126611156280341	0.0182033398274755	-0.550785753522097	0.5280260467543813	0.550785753522097	0.0193916619376387	0.2210180269546935	0.08773791986485246	(0.0, 0.4]
ChCC-v11019154m.g	1.4886919610378804	0.0071082848403883	0.0070439411700799	0.0437549060458778	0.0629079969942621	1.70141021102943	1.4886919610378804	1.70141021102943	0.0918535712763746	0.346363533494472	0.2651941165678187	(0.0, 0.4]
ChCC-v11019157m.g	-0.579621969472037	0.0083535685296168	0.0082779526431636	0.0514202250428133	0.0739287009106109	-1.23897669017135	0.579621969472037	1.23897669017135	0.1298638906755764	0.3593584734305737	0.3613770100808976	(0.0, 0.4]
ChCC-v11019163m.g	-0.07456531597059714	0.0039208208320515	0.003885329850947	0.0241345346987757	0.0346990857367304	-0.251489464001568	0.07456531597059714	0.251489464001568	0.1269231283561923	0.6328273065478193	0.20056518902223036	(0.0, 0.4]
ChCC-v11019165m.g	1.2518254918511909	0.0063412888235228	0.0062838879446114	0.0390336773093997	0.0561201171882313	0.918282449899262	1.2518254918511909	0.918282449899262	0.109340860096124	0.282358178426184	0.3872416967185834	(0.0, 0.4]
ChCC-v11019168m.g	0.6034210820491744	0.0033024763332725	0.0032725825609828	0.0203283274271802	0.0292267650934176	0.558130792287559	0.6034210820491744	0.558130792287559	0.069067173828212	0.4632925640570275	0.1490789604378593	(0.0, 0.4]
ChCC-v11019169m.g	0.8891530505551799	0.0030453212310861	0.0030177552078223	0.0187454143070626	0.0269509541546825	0.723023745255345	0.8891530505551799	0.723023745255345	0.0430998284011935	0.3210077598219154	0.1342641325091452	(0.0, 0.4]
ChCC-v11019173m.g	0.5809810943412695	0.002208279578944	0.0021882903950035	0.0135930210549146	0.0195431736676319	0.417999644827558	0.5809810943412695	0.417999644827558	0.0732288521729369	0.3738702216883643	0.19586703600581504	(0.0, 0.4]
ChCC-v11019176m.g	-1.3205129866072152	0.0083530292656334	0.008277418260558	0.051416905614082	0.0739239284489255	-1.04866375323986	1.3205129866072152	1.04866375323986	0.0708288501249338	0.2760427545314957	0.25658652133487686	(0.0, 0.4]
ChCC-v11019177m.g	-0.6224760228372421	0.0031044782208941	0.00307637671292	0.0191095539819811	0.0274744908193766	-0.821842598912231	0.6224760228372421	0.821842598912231	0.1083167131522265	0.3641917804896007	0.29741668800600357	(0.0, 0.4]
ChCC-v11019178m.g	1.6124497993723754	0.0094322227073107	0.009346842922766	0.0580598593935394	0.0834747412412775	1.31907532051557	1.6124497993723754	1.31907532051557				
ChCC-v11019180m.g	-2.706732502890785	0.0222099732690337	0.0220089302284593	0.1367130489969134	0.1965572515766944	-2.70163387315956	2.706732502890785	2.70163387315956	0.0221301618820788	0.3431411025481632	0.06449289145992826	(0.0, 0.4]
ChCC-v11019182m.g	0.04333757061855748	0.0006444320142055	0.0006385986631245	0.0039667884542707	0.0057031939663289	0.0563426549619883	0.04333757061855748	0.0563426549619883	0.0795242980739354	0.4111271397244836	0.19342994025456098	(0.0, 0.4]
ChCC-v11019183m.g	-1.4455013615374988	0.0077519492398771	0.0076817791668795	0.0477169694630171	0.0686043976053189	-1.27987666277083	1.4455013615374988	1.27987666277083	0.101514946068754	0.3472495963516234	0.29233999732561367	(0.0, 0.4]
ChCC-v11019186m.g	-0.8098728080844226	0.0041084930648218	0.0040713032885026	0.0252897473972917	0.0363599764466722	0.0	0.8098728080844226	0.0	0.0722550039158402	0.3541173619551276	0.20404253413871323	(0.0, 0.4]
ChCC-v11019187m.g	-0.24663542460312904	0.0021703998506377	0.0021507535512051	0.0133598531402485	0.0192079397978668	-0.629733946114121	0.24663542460312904	0.629733946114121	0.0942944168777401	0.3693573638233455	0.2552931824660704	(0.0, 0.4]
ChCC-v11019188m.g	1.2383318898214317	0.0108887696123226	0.0107902052725795	0.0670256049160176	0.0963651149924631	1.79979504079927	1.2383318898214317	1.79979504079927	0.2159070018327464	0.5462219057727004	0.3952734219388702	(0.0, 0.4]
ChCC-v11019189m.g	-0.3588732638791779	0.003632917736455	0.0036000328329458	0.0223623529163904	0.03215115645715	-0.604836058495485	0.3588732638791779	0.604836058495485	0.0762305837046811	0.3241000163927443	0.23520697269050708	(0.0, 0.4]
ChCC-v11019190m.g	0.60402885800524	0.0028927418806404	0.0028665569944077	0.0178062151481653	0.0256006338545321	0.361127975480431	0.60402885800524	0.361127975480431				
ChCC-v11019194m.g	-0.1735733830970184	0.0001563288366526	0.0001549137595488	0.0009622790467166	0.0013835030822605	-0.167522170141601	0.1735733830970184	0.167522170141601	0.1153542553396728	0.3413285171505643	0.3379566884790602	(0.0, 0.4]
ChCC-v11019195m.g	-0.007111507746861201	0.0005902683058567	0.0005849252406704	0.0036333848241247	0.0052238476150623	-0.0695747884820041	0.007111507746861201	0.0695747884820041				
ChCC-v11019197m.g	0.23538482357515758	0.0037810705104034	0.0037468445389072	0.0232743043716439	0.0334623017569673	-0.0987519899550881	0.23538482357515758	0.0987519899550881	0.2054837158935885	0.4331377486984972	0.4744073138650024	(0.4, 0.8]
ChCC-v11019198m.g	0.9886656757580727	0.0029174085664374	0.0028910003991835	0.0179580504422971	0.0258189329000574	0.69645997760397	0.9886656757580727	0.69645997760397	0.0445399872611336	0.3260264462198924	0.13661464515394886	(0.0, 0.4]
ChCC-v11019201m.g	2.4804963024275746	0.0170254285063227	0.0168713155827036	0.1047996867616047	0.1506742666270619	2.62636677761485	2.4804963024275746	2.62636677761485	0.1469211321817358	0.4528562770750384	0.32443214242427504	(0.0, 0.4]
ChCC-v11019203m.g	0.4608650711238648	0.003753800889477	0.003719821760579	0.0231064467620615	0.0332209668541337	0.666484422654463	0.4608650711238648	0.666484422654463	0.0711740563670967	0.2033084380498092	0.3500792050237459	(0.0, 0.4]
ChCC-v11019205m.g	1.1861523307201052	0.009089230614115	0.0090069555687104	0.0559485783814187	0.0804392768427189	0.79941524285596	1.1861523307201052	0.79941524285596	0.0491979618643599	0.1543890406531115	0.3186622681003646	(0.0, 0.4]
ChCC-v11019208m.g	-0.08368716301477647	0.000252453996913	0.0002501688019454	0.0015539755600496	0.0022342063712411	-0.0611471237863959	0.08368716301477647	0.0611471237863959				
ChCC-v11019210m.g	1.5688407729259524	0.0078051742671905	0.0077345224051697	0.0480445950607078	0.0690754366721874	1.35442720983198	1.5688407729259524	1.35442720983198	0.1478821075511729	0.5410463043217975	0.27332615779816366	(0.0, 0.4]
ChCC-v11019221m.g	0.36085454372718423	0.0009894380113289	0.0009804816913978	0.0060904660119883	0.0087564813228965	0.330036719994315	0.36085454372718423	0.330036719994315	0.2267717111949743	0.6060241975900332	0.37419580290155696	(0.0, 0.4]
ChCC-v11019223m.g	0.6835055623634073	0.0031653508777213	0.0031366983549454	0.0194842544111338	0.0280132110590264	0.645456398677624	0.6835055623634073	0.645456398677624	0.0236240002945282	0.1817351005664474	0.12999140078551094	(0.0, 0.4]
ChCC-v11019232m.g	0.1790880566576016	0.0002274445701147	0.0002253857586346	0.0014000305304971	0.0020128740834695	0.164707427415846	0.1790880566576016	0.164707427415846	0.0559407167253483	0.4215632366090632	0.13269828074981058	(0.0, 0.4]
ChCC-v11019233m.g	0.11709998649255904	0.0002533642780227	0.0002510708432577	0.0015595787773275	0.0022422623175916	0.108115877920664	0.11709998649255904	0.108115877920664	0.002331910156861	0.1125888122244899	0.020711739566196184	(0.0, 0.4]
ChCC-v11019237m.g	0.5752952188261605	0.0041185716262867	0.0040812906195722	0.0253517857820604	0.0364491712564718	0.771110410639495	0.5752952188261605	0.771110410639495	0.1656617351226024	0.4761020271225219	0.3479542738430105	(0.0, 0.4]
ChCC-v11019241m.g	-1.311366934326123	0.0050428174444814	0.0049971702327617	0.031040962545016	0.0446287046401928	-1.34575253560869	1.311366934326123	1.34575253560869	0.0074442298499774	0.1702184425422603	0.0437333918628072	(0.0, 0.4]
ChCC-v11019245m.g	-1.3131343850926191	0.0070153217746853	0.0069518195991939	0.0431826737427406	0.0620852780980535	-1.7387491174643	1.3131343850926191	1.7387491174643	0.0083624559727758	0.268659167443214	0.031126635477806124	(0.0, 0.4]
ChCC-v11019246m.g	1.4997871708046584	0.0075401872703103	0.0074719340510488	0.0464134728684746	0.066730313822222	1.69629072136742	1.4997871708046584	1.69629072136742				
ChCC-v11019247m.g	-1.195090775756654	0.007346540958395	0.0072800406112722	0.0452214868445266	0.0650165527840176	-1.00455278526535	1.195090775756654	1.00455278526535	0.1351210143575084	0.4102370837151526	0.32937298874552606	(0.0, 0.4]
ChCC-v11019249m.g	-0.10333136845215128	0.0002508986173182	0.0002486275015321	0.0015444014518701	0.0022204413326887	-0.0555256983978088	0.10333136845215128	0.0555256983978088	0.0351124613970432	0.2469918667135698	0.1421603952561006	(0.0, 0.4]
ChCC-v11019251m.g	-0.8347713350386942	0.0057920093569519	0.0057395805152756	0.0356525984707769	0.0512590189334567	-1.17196696186815	0.8347713350386942	1.17196696186815				
ChCC-v11019258m.g	1.4912805205647217	0.0068903254438613	0.006827954725941	0.042413261312866	0.060979066264913	1.35134301590322	1.4912805205647217	1.35134301590322	0.0887734500607747	0.4442452258656764	0.1998298347219978	(0.0, 0.4]
ChCC-v11019263m.g	1.8098948805301383	0.0101207244855316	0.0100291124336511	0.0622979184042456	0.0895679506113871	1.87935645309404	1.8098948805301383	1.87935645309404	0.0114944778586701	0.1925398851358604	0.05969920388473974	(0.0, 0.4]
ChCC-v11019265m.g	0.7095593946277756	0.0033583351784219	0.0033279357759841	0.0206721654382085	0.0297211133281413	0.336046758531424	0.7095593946277756	0.336046758531424	0.04926723952929	0.2621524165867046	0.18793356998483093	(0.0, 0.4]
ChCC-v11019266m.g	0.46643098464931854	0.0030506787232813	0.0030230642043931	0.018778392243781	0.0269983677165304	0.230087823398709	0.46643098464931854	0.230087823398709				
ChCC-v11019267m.g	0.4206793982688508	0.0026503715348403	0.0026263805671087	0.0163143093021116	0.0234556673362435	0.281531104902412	0.4206793982688508	0.281531104902412	0.0639731853839213	0.3363618698938914	0.19019154996403803	(0.0, 0.4]
ChCC-v11019269m.g	-0.18488342663275206	0.0018498008909848	0.0018330566296984	0.0113864126165493	0.0163706536109634	-0.359769541270672	0.18488342663275206	0.359769541270672				
ChCC-v11019273m.g	-0.010751822481946371	0.0038373295152261	0.003802594291366	0.0236206055575877	0.0339601913865694	0.0332615924144571	0.010751822481946371	0.0332615924144571	0.264569431196934	0.6839602094672323	0.3868199166191541	(0.0, 0.4]
ChCC-v11019277m.g	0.05978829005831592	0.001463110965964	0.0014498669933697	0.0090061504691969	0.0129484653915623	0.0244590687288491	0.05978829005831592	0.0244590687288491	0.074622904618906	0.3072567304833808	0.24286825060433387	(0.0, 0.4]
ChCC-v11019278m.g	-0.20939344937396817	0.0053574437483387	0.0053089485625127	0.0329776385046821	0.0474131330954109	-0.294756763947136	0.20939344937396817	0.294756763947136	0.0836643644293105	0.4309060786140738	0.19415916502826036	(0.0, 0.4]
ChCC-v11019281m.g	-0.4792697310717117	0.0008098596906779	0.0008025289004658	0.0049850752286428	0.0071672213664638	-0.470870328807306	0.4792697310717117	0.470870328807306	0.0584091700697678	0.2274879711196765	0.2567571805325918	(0.0, 0.4]
ChCC-v11019284m.g	-0.6832599218562472	0.005204100155453	0.0051569930245243	0.0320337350666357	0.0460560492844839	-0.654002225087656	0.6832599218562472	0.654002225087656	0.0189284494423969	0.2326161962278796	0.0813720185840107	(0.0, 0.4]
ChCC-v11019285m.g	0.8950707788849761	0.0039277004616771	0.0038921472066725	0.0241768821221922	0.0347599701454915	1.02945023915414	0.8950707788849761	1.02945023915414	0.1027132439856123	0.3542695072036459	0.28992967753944826	(0.0, 0.4]
ChCC-v11019286m.g	0.08340325077900147	0.0007907294341117	0.0007835718095716	0.0048673193145958	0.0069979194674	0.0782763051090439	0.08340325077900147	0.0782763051090439	0.0880875846935053	0.4558969661061059	0.19321818577973102	(0.0, 0.4]
ChCC-v11019287m.g	0.13389633716103252	0.0008061379300403	0.000798840828931	0.0049621660050141	0.0071342839543788	0.323225374311564	0.13389633716103252	0.323225374311564	0.1132986287767628	0.366720405721307	0.30895098011771205	(0.0, 0.4]
ChCC-v11019294m.g	0.6108144195864679	0.0010785263514327	0.0010687636104152	0.0066388475187168	0.0095449090740797	0.559666263376739	0.6108144195864679	0.559666263376739	0.027668843742756	0.2720742618257509	0.10169592506503398	(0.0, 0.4]
ChCC-v11019298m.g	1.116737454116654	0.0039931557296205	0.0039570099783562	0.0245797907229839	0.0353392462847429	1.01903045255293	1.116737454116654	1.01903045255293	0.0221939529875109	0.23438924669904	0.09468844368960465	(0.0, 0.4]
ChCC-v11019301m.g	-0.14208361760887595	0.002513792440627	0.0024910377767868	0.0154735994024213	0.022246948574802	-0.202877696675187	0.14208361760887595	0.202877696675187	0.1000860001661416	0.3931360612106597	0.2545836163132109	(0.0, 0.4]
ChCC-v11019302m.g	0.2127108995344846	0.0002367591754618	0.0002346160488609	0.0014573663985682	0.002095307916432	0.103197056044818	0.2127108995344846	0.103197056044818	0.0926843949819152	0.3556561953958257	0.2606010978629589	(0.0, 0.4]
ChCC-v11019303m.g	-0.6120311905052697	0.0019080410225869	0.0018907695759231	0.0117449085890052	0.0168860761223056	-0.716303223837012	0.6120311905052697	0.716303223837012	0.0344978500858422	0.1844097242212118	0.18707175140319454	(0.0, 0.4]
ChCC-v11019304m.g	1.3421305240518597	0.0078927445264527	0.0078212999849013	0.0485836320509898	0.0698504294770835	1.21348952536434	1.3421305240518597	1.21348952536434				
ChCC-v11019306m.g	0.6572235874270361	0.0021858891297151	0.0021661026224702	0.0134551970897338	0.0193450192120325	0.682128545885909	0.6572235874270361	0.682128545885909	0.0551920670457937	0.2420800441972882	0.22799098219270716	(0.0, 0.4]
ChCC-v11019311m.g	1.2532990433847373	0.0063342620767728	0.0062769248034549	0.0389904243094484	0.056057930799622	1.51617328691959	1.2532990433847373	1.51617328691959				
ChCC-v11019315m.g	1.3705611735932235	0.0070854343937773	0.007021297564027	0.0436142505759547	0.0627057715827878	1.53080865222821	1.3705611735932235	1.53080865222821	0.1254546772835874	0.3773142352842552	0.3324938885199343	(0.0, 0.4]
ChCC-v11019321m.g	1.4233846901217189	0.0059974286425495	0.0059431403606448	0.0369170528002188	0.0530769702523901	1.54006290308223	1.4233846901217189	1.54006290308223	0.0725472198439133	0.285269390232816	0.25431126621999495	(0.0, 0.4]
ChCC-v11019324m.g	-0.2627737664766894	0.000586101782314	0.0005807964321916	0.0036077378712742	0.00518697407153	-0.264624470450639	0.2627737664766894	0.264624470450639	0.1748801674444189	0.5688790024129206	0.3074118867152038	(0.0, 0.4]
ChCC-v11019327m.g	0.07203753591867297	0.000348667752088	0.0003455116373021	0.0021462174176193	0.003085693721181	0.12766723415403	0.07203753591867297	0.12766723415403	0.1015719648994511	0.3460477184440529	0.2935201114925793	(0.0, 0.4]
ChCC-v11019329m.g	0.5230737322789483	0.0010107514615131	0.0010016022138023	0.0062216605309566	0.0089451043860169	0.491727907075469	0.5230737322789483	0.491727907075469	0.0097721252177503	0.1704126575263841	0.0573438931098022	(0.0, 0.4]
ChCC-v11019332m.g	0.7168913196907122	0.0030757380023816	0.0030478966487465	0.0189326441381874	0.0272201411949034	0.924795901354365	0.7168913196907122	0.924795901354365				
ChCC-v11019334m.g	0.3844705435119631	0.0014787134185887	0.0014653282137436	0.0091021910562037	0.0130865463864665	0.124823421993144	0.3844705435119631	0.124823421993144	0.0481154421121408	0.3762067264957999	0.1278962834086327	(0.0, 0.4]
ChCC-v11019337m.g	0.34266135753071886	0.0009952541994628	0.0009862452318256	0.0061262674424402	0.0088079543229046	0.450457716222425	0.34266135753071886	0.450457716222425	0.0481282522874056	0.1873763535527377	0.2568533935839441	(0.0, 0.4]
ChCC-v11019340m.g	0.7074299145718785	0.0024946858870999	0.0024721041743736	0.0153559893919603	0.0220778564465542	0.860347378934059	0.7074299145718785	0.860347378934059				
ChCC-v11019341m.g	1.5321263000868501	0.0077255503362694	0.0076556192242009	0.0475544715365823	0.0683707685110862	2.02385766174058	1.5321263000868501	2.02385766174058	0.1487559326202319	0.527344410457381	0.2820849707901741	(0.0, 0.4]
ChCC-v11019342m.g	0.49867648091394184	0.0007682018373173	0.0007612481309226	0.0047286511403019	0.0067985512620945	0.592441297179664	0.49867648091394184	0.592441297179664				
ChCC-v11019345m.g	0.3276458871005488	0.0013372486442635	0.0013251439681259	0.0082314074496955	0.0118345895786188	0.254648367692666	0.3276458871005488	0.254648367692666	0.2114287866561441	0.5942803608423791	0.35577279780278875	(0.0, 0.4]
ChCC-v11019347m.g	0.5548823674068474	0.0038466454933199	0.0038118259419129	0.0236779498755731	0.0340426373682768	0.791244809319588	0.5548823674068474	0.791244809319588	0.1010991818747312	0.4924311682024509	0.20530622024552023	(0.0, 0.4]
ChCC-v11019348m.g	0.394835040489412	0.0007993106263727	0.0007920753255129	0.0049201406729923	0.0070738626279626	0.390628059631699	0.394835040489412	0.390628059631699				
ChCC-v11019351m.g	1.3154375987270177	0.006497875222963	0.0064390569355084	0.0399975417787354	0.0575058996894271	1.08292437304452	1.3154375987270177	1.08292437304452				
ChCC-v11019355m.g	0.993180891880367	0.0038458042226226	0.003810992286336	0.0236727714505178	0.0340351921609332	0.875618787396835	0.993180891880367	0.875618787396835				
ChCC-v11019356m.g	0.41092342238042234	0.0025724244372578	0.0025491390409068	0.0158345074922723	0.0227658390737953	-0.0068489880661163	0.41092342238042234	0.0068489880661163	0.1214918461206593	0.4172159983820611	0.29119651833054694	(0.0, 0.4]
ChCC-v11019361m.g	1.0771475282907752	0.007673629812112	0.0076041686808003	0.0472348757821393	0.0679112742377173	0.807565624959776	1.0771475282907752	0.807565624959776				
ChCC-v11019362m.g	-0.1702667876262092	0.0004471324275991	0.0004430850178299	0.0027523147705766	0.003957101613546	-0.292967238958437	0.1702667876262092	0.292967238958437				
ChCC-v11019363m.g	0.05994403221013615	0.0005417463545488	0.0005368425064883	0.0033347089173039	0.0047944305565766	0.123777467285483	0.05994403221013615	0.123777467285483				
ChCC-v11019364m.g	-0.6419639410219271	0.0013199361615386	0.0013079881967183	0.0081248408063972	0.0116813748952352	-0.429315373196743	0.6419639410219271	0.429315373196743				
ChCC-v11019365m.g	-0.8025136364264145	0.0040803985743175	0.004043463107255	0.0251168123194177	0.0361113414856534	-0.675097329166003	0.8025136364264145	0.675097329166003	0.1596914979320037	0.3960505726503726	0.40320986500119754	(0.4, 0.8]
