level_0	index	value	expression	gene	k0	k4	k0:k4	value_group	GENEID
Cre17.g708850	ChCC-v11035616m.g	1	high	2.0	0.1041922244079108	0.3560764401260713	0.2926119581824083	(1.0, 3.0]	
Cre13.g591951	ChCC-v11029556m.g	1	neither		0.0587256378103183	0.3308439663802863	0.17750252015421833	(1.0, 3.0]	
Cre17.g714400	ChCC-v11035843m.g	1	high		0.0746843472929255	0.367041832499657	0.20347639064545944	(1.0, 3.0]	
Cre13.g602350	ChCC-v11029609m.g	1	high		0.0198687115852322	0.332869481985458	0.0596891954970513	(1.0, 3.0]	
Cre13.g607350	ChCC-v11029868m.g	1	neither		0.0447304834558973	0.379065153899312	0.118002098045073	(1.0, 3.0]	
Cre17.g706600	ChCC-v11035521m.g	1	high		0.0182935898431193	0.2326161962278796	0.07864280363865209	(1.0, 3.0]	
Cre16.g695050	ChCC-v11032325m.g	1	neither		0.037233922866874	0.2454096834063121	0.15172149016315595	(1.0, 3.0]	
Cre17.g698950	ChCC-v11035202m.g	1	high		0.0496603539875142	0.3789983283362624	0.13103053568999798	(1.0, 3.0]	
Cre12.g502650	ChCC-v11025477m.g	1	high		0.256222657996111	0.7517277049006464	0.3408450378052451	(1.0, 3.0]	
Cre12.g503350	ChCC-v11025448m.g	1	neither		0.0288710702312491	0.2523541774659096	0.11440694392764422	(1.0, 3.0]	5716426.0
Cre17.g698365	ChCC-v11035169m.g	1	neither		0.0261749574292544	0.1657770517309837	0.15789252587101177	(1.0, 3.0]	
Cre12.g505050	ChCC-v11025390m.g	1	neither		0.1250190211338001	0.3315872879251452	0.37703200842253864	(1.0, 3.0]	
Cre16.g695851	ChCC-v11032278m.g	1	high		0.2466750211297592	0.5670914847910004	0.4349827633554936	(1.0, 3.0]	
Cre16.g695850	ChCC-v11032275m.g	1	high		0.1014078279415069	0.3861876031680153	0.2625869580215092	(1.0, 3.0]	5724921.0
Cre16.g694250	ChCC-v11032363m.g	1	neither		0.2640893455521537	0.4644523767851389	0.5686037121397368	(1.0, 3.0]	
Cre12.g500200	ChCC-v11025586m.g	1	neither		0.093485502885212	0.3856877134855161	0.24238652053592757	(1.0, 3.0]	
Cre14.g611300	ChCC-v11030029m.g	1	neither		0.0506949683493961	0.3152101454199786	0.16082911380232168	(1.0, 3.0]	
Cre12.g506050	ChCC-v11025347m.g	1	high		0.0266010150638604	0.1785387258018717	0.1489929702611417	(1.0, 3.0]	
Cre16.g692901	ChCC-v11032426m.g	1	neither		0.0543368538645592	0.2660789953444846	0.2042132404860101	(1.0, 3.0]	
Cre14.g612450	ChCC-v11030084m.g	1	neither		0.0105338810272857	0.115892704074692	0.09089339239592417	(1.0, 3.0]	
Cre16.g692450	ChCC-v11032449m.g	1	neither		0.1177396307037412	0.3295249948378843	0.35730106228107317	(1.0, 3.0]	5724900.0
Cre12.g508100	ChCC-v11025239m.g	1	neither	1.0	0.0302392581767579	0.3960505726503726	0.07635201225539613	(1.0, 3.0]	5716514.0
Cre12.g508200	ChCC-v11025236m.g	1	high		0.0145812612109391	0.2168834692825228	0.06723085562572244	(1.0, 3.0]	
Cre12.g501250	ChCC-v11025555m.g	1	neither		0.1253955467002336	0.4329086623693516	0.2896582064538313	(1.0, 3.0]	
Cre17.g700133	ChCC-v11035254m.g	1	neither		0.0322709275915063	0.2415278224000765	0.1336116364186459	(1.0, 3.0]	
Cre13.g604700	ChCC-v11029727m.g	1	high		0.1479354052579727	0.3696500467538892	0.4002039403405438	(1.0, 3.0]	
Cre13.g571200	ChCC-v11028528m.g	1	neither		0.1391575441763407	0.4544913391580494	0.306183049459494	(1.0, 3.0]	
Cre17.g705700	ChCC-v11035494m.g	1	neither		0.1041733219289922	0.5129750911612381	0.20307676478632078	(1.0, 3.0]	
Cre12.g498400	ChCC-v11025676m.g	1	high		0.0681929497745231	0.4402236025046426	0.15490525584394113	(1.0, 3.0]	
Cre17.g705000	ChCC-v11035459m.g	1	neither		0.012542098297095	0.1829405094419758	0.06855834355852738	(1.0, 3.0]	5717229.0
Cre12.g498550	ChCC-v11025667m.g	1	neither		0.0214683709311281	0.187218929017546	0.11466987362755451	(1.0, 3.0]	5727888.0
Cre17.g704000	ChCC-v11035414m.g	1	high		0.0936145034160674	0.5857898590150376	0.1598090202064496	(1.0, 3.0]	
Cre13.g607300	ChCC-v11029865m.g	1	high		0.0133390743249122	0.1904911699989812	0.07002463329393978	(1.0, 3.0]	
Cre13.g568850	ChCC-v11028439m.g	1	high		0.0094937976539425	0.3596798101964146	0.026395136409680907	(1.0, 3.0]	5719098.0
Cre17.g703850	ChCC-v11035407m.g	1	neither		0.0167956633965038	0.2264895454125327	0.07415646212681401	(1.0, 3.0]	5717251.0
Cre17.g700650	ChCC-v11035280m.g	1	neither		0.0450135072946896	0.4408399986765892	0.1021084915838424	(1.0, 3.0]	
Cre17.g703750	ChCC-v11035401m.g	1	high	1.0	0.042381435304298	0.2606029032422927	0.16262840811444962	(1.0, 3.0]	
Cre13.g607900	ChCC-v11029890m.g	1	high		0.0489628659628992	0.6513260330223901	0.07517412705844669	(1.0, 3.0]	
Cre12.g498900	ChCC-v11025647m.g	1	high		0.0081081870781617	0.0402781342288958	0.20130493215211626	(1.0, 3.0]	5727882.0
Cre17.g703176	ChCC-v11035377m.g	1	high		0.1431200087952157	0.4497158419118413	0.3182454240143753	(1.0, 3.0]	
Cre14.g608550	ChCC-v11029922m.g	1	neither		0.3250812303759909	0.4883730260330656	0.6656412476678863	(1.0, 3.0]	
Cre13.g568450	ChCC-v11028416m.g	1	neither		0.066013885390765	0.3777686669384507	0.17474685215627095	(1.0, 3.0]	
Cre13.g567800	ChCC-v11028372m.g	1	high		0.0010423907167907	0.1156130098704436	0.009016206030435564	(1.0, 3.0]	5719079.0
Cre12.g494550	ChCC-v11024568m.g	1	high	1.0	0.0256084965758297	0.2768661630386785	0.09249413613700481	(1.0, 3.0]	
Cre14.g632300	ChCC-v11031040m.g	1	neither		0.0624617613223223	0.269530500680923	0.23174283119915287	(1.0, 3.0]	
Cre13.g591350	ChCC-v11029530m.g	1	neither		0.1265519159642076	0.5593961123891338	0.22622952351905878	(1.0, 3.0]	
Cre11.g478800	ChCC-v11024126m.g	1	high		0.0468902677360004	0.1854947903272129	0.25278482297689303	(1.0, 3.0]	
Cre11.g479650	ChCC-v11024185m.g	1	neither		0.0376068220645842	0.4534453374138752	0.08293573439097722	(1.0, 3.0]	
Cre17.g735500	ChCC-v11036732m.g	1	neither		0.078697947791517	0.3156413807475534	0.2493270926807242	(1.0, 3.0]	
Cre13.g575850	ChCC-v11028783m.g	1	neither		0.0415558176724836	0.5131338829328888	0.08098435721095923	(1.0, 3.0]	5719230.0
Cre17.g734644	ChCC-v11032107m.g	1	neither		0.0351182911419347	0.2514644976462801	0.13965506650299989	(1.0, 3.0]	
Cre17.g734050	ChCC-v11032147m.g	1	high		0.3371019988616742	0.8067910849044051	0.41783059477115647	(1.0, 3.0]	
Cre17.g733350	ChCC-v11036710m.g	1	neither		0.1700799895235913	0.4992352400057935	0.34068105753435507	(1.0, 3.0]	
Cre17.g732750	ChCC-v11036679m.g	1	neither		0.2520814997679415	0.608425521802462	0.4143177607361858	(1.0, 3.0]	
Cre17.g732400	ChCC-v11036663m.g	1	high		0.1881158162697759	0.481007077028311	0.39108741898760835	(1.0, 3.0]	
Cre13.g585600	ChCC-v11029213m.g	1	high		0.3847484032338431	0.6619396538420731	0.5812439260900316	(1.0, 3.0]	
Cre13.g585700	ChCC-v11029215m.g	1	high		0.2194258220508909	0.5731727107433753	0.3828267081423102	(1.0, 3.0]	
Cre17.g731100	ChCC-v11036602m.g	1	high		0.0827963544423703	0.3162942217349584	0.2617700506452826	(1.0, 3.0]	
Cre11.g483351	ChCC-v11024372m.g	1	neither		0.0655879858553609	0.7488966225833453	0.08757949211883587	(1.0, 3.0]	
Cre13.g586650	ChCC-v11029246m.g	1	neither		0.0641194401028405	0.405054743607866	0.1582982081180479	(1.0, 3.0]	
Cre13.g587050	ChCC-v11029285m.g	1	neither		0.0046930149215658	0.1779519401833938	0.026372372881853776	(1.0, 3.0]	5719425.0
Cre12.g483600	ChCC-v11024393m.g	1	neither		0.069156621000073	0.325350863610292	0.21256012734273663	(1.0, 3.0]	
Cre12.g483650	ChCC-v11024395m.g	1	neither		0.0159519875926663	0.2647639745517164	0.06024984184376033	(1.0, 3.0]	
Cre12.g484000	ChCC-v11024425m.g	1	high		0.0089720696129144	0.2072795152607016	0.04328488322461562	(1.0, 3.0]	
Cre11.g479000	ChCC-v11024140m.g	1	neither		0.1504186595144682	0.5049493575045874	0.29788860462725053	(1.0, 3.0]	
Cre13.g585500	ChCC-v11029211m.g	1	high		0.0551043346759883	0.3174522995562533	0.17358303831163044	(1.0, 3.0]	
Cre17.g730700	ChCC-v11036588m.g	1	high		0.0717803129678877	0.3884169189635553	0.18480223044718286	(1.0, 3.0]	
Cre13.g577800	ChCC-v11028848m.g	1	neither		0.1231992411245374	0.3900380860806123	0.31586464379038826	(1.0, 3.0]	
Cre11.g468400	ChCC-v11023504m.g	1	high		0.1510880450272125	0.3550322352932811	0.4255614843041037	(1.0, 3.0]	
Cre11.g468450	ChCC-v11023499m.g	1	high		-0.0	0.1456170108307181	-0.0	(1.0, 3.0]	5725094.0
Cre17.g747447	ChCC-v11037230m.g	1	neither		0.1554388339535113	0.6494924950495172	0.23932352588871816	(1.0, 3.0]	
Cre17.g746597	ChCC-v11037193m.g	1	neither		0.0893600253046706	0.3520012174020748	0.2538628302600407	(1.0, 3.0]	
Cre17.g745647	ChCC-v11037153m.g	1	high		0.265453178056987	0.7066996637080616	0.3756237503554919	(1.0, 3.0]	
Cre17.g745597	ChCC-v11037143m.g	1	high		0.1689456378243927	0.4258488687272947	0.39672675033588545	(1.0, 3.0]	5729143.0
Cre17.g743947	ChCC-v11037078m.g	1	neither	1.0	0.1273330755535099	0.4238214402750362	0.30044038232440035	(1.0, 3.0]	
Cre17.g743797	ChCC-v11037071m.g	1	neither		0.1035766351311183	0.4218791877901999	0.24551254986919824	(1.0, 3.0]	
Cre13.g583500	ChCC-v11029116m.g	1	neither	2.0	0.0755715994188716	0.4069180871922003	0.1857169828461735	(1.0, 3.0]	
Cre11.g475400	ChCC-v11023981m.g	1	neither		0.0206521183564539	0.2956241646406732	0.06985937154885916	(1.0, 3.0]	
Cre17.g738300	ChCC-v11036847m.g	1	high		0.0094045119395514	0.1291525699712775	0.07281707163584036	(1.0, 3.0]	5725138.0
Cre17.g738150	ChCC-v11036840m.g	1	high		0.1431863519173888	0.3584323222104186	0.3994794638897853	(1.0, 3.0]	
Cre13.g578100	ChCC-v11028858m.g	1	high	1.0	0.037926661889489	0.2447974384743534	0.15493079554205566	(1.0, 3.0]	
Cre13.g585150	ChCC-v11029196m.g	1	neither	1.0	0.0042949294179009	0.1623561293393787	0.026453755921484544	(1.0, 3.0]	5719388.0
Cre11.g476050	ChCC-v11024001m.g	1	high	1.0	0.0134695383345558	0.1465881361768105	0.09188696088139917	(1.0, 3.0]	
Cre17.g736950	ChCC-v11036786m.g	1	high	1.0	0.1131810596211194	0.5217424441240283	0.21692898650625037	(1.0, 3.0]	
Cre17.g735850	ChCC-v11036750m.g	1	high		0.1016747682861691	0.5991906255038235	0.16968684748810428	(1.0, 3.0]	
Cre13.g575650	ChCC-v11028776m.g	1	high		0.0313802810451453	0.4673914439647763	0.06713918590155063	(1.0, 3.0]	
Cre17.g730650	ChCC-v11036586m.g	1	neither		0.1473199050968358	0.4697538831658764	0.3136108297902354	(1.0, 3.0]	
Cre13.g590700	ChCC-v11029489m.g	1	neither		0.0615774742710889	0.3898494929378898	0.15795191576893838	(1.0, 3.0]	
Cre13.g572600	ChCC-v11028597m.g	1	neither		0.0354795880477027	0.2471094008476817	0.14357846332836333	(1.0, 3.0]	5719168.0
Cre17.g723950	ChCC-v11036249m.g	1	high	1.0	0.049468475843848	0.4186460456890783	0.11816300751730363	(1.0, 3.0]	
Cre17.g723750	ChCC-v11036243m.g	1	neither		0.1226215215346291	0.963247075847402	0.12730017521906795	(1.0, 3.0]	
Cre17.g723650	ChCC-v11036238m.g	1	neither		0.0156839173128491	0.1728306038536148	0.09074733851033216	(1.0, 3.0]	5722736.0
Cre17.g723400	ChCC-v11036218m.g	1	neither		0.0653879211665922	0.5290404265908354	0.12359721087470657	(1.0, 3.0]	
Cre14.g612700	ChCC-v11030110m.g	1	neither		0.0204183850776217	0.2608495996937665	0.07827646698171123	(1.0, 3.0]	
Cre17.g723300	ChCC-v11036212m.g	1	high	1.0	0.2087935489389331	0.5428144722270173	0.3846499303570722	(1.0, 3.0]	
Cre12.g492750	ChCC-v11024652m.g	1	high	1.0	0.066796778698323	0.3464494929577206	0.1928037998499095	(1.0, 3.0]	
Cre17.g722300	ChCC-v11036160m.g	1	high		0.0823017412119761	0.3443383662003635	0.23901414797352669	(1.0, 3.0]	
Cre17.g722150	ChCC-v11036153m.g	1	high		0.0096671585444977	0.2283335293447164	0.042337884288133336	(1.0, 3.0]	
Cre13.g571950	ChCC-v11028567m.g	1	high		0.0363078670646771	0.479620850300719	0.07570118572183072	(1.0, 3.0]	
Cre12.g492851	ChCC-v11024650m.g	1	low		0.2927243946331731	0.7233814055896066	0.40466120966239405	(1.0, 3.0]	
Cre12.g493450	ChCC-v11024617m.g	1	neither		0.1382330068517558	0.5398113736242534	0.2560764993217347	(1.0, 3.0]	
Cre17.g721000	ChCC-v11036092m.g	1	neither		0.0762477403323751	0.3389888428072928	0.22492699081462142	(1.0, 3.0]	
Cre13.g571500	ChCC-v11028545m.g	1	neither		0.0912338320667452	0.6900429110022239	0.13221472260940473	(1.0, 3.0]	5719146.0
Cre17.g720050	ChCC-v11036053m.g	1	neither		0.0131438194165355	0.2333762672328856	0.056320291571975975	(1.0, 3.0]	5722667.0
Cre12.g494350	ChCC-v11024575m.g	1	neither		0.0328463895208361	0.169162718508581	0.19417038110066742	(1.0, 3.0]	
Cre13.g589450	ChCC-v11029428m.g	1	high		0.0844554585309994	0.3657774047588524	0.23089304432754312	(1.0, 3.0]	
Cre12.g492700	ChCC-v11024655m.g	1	high		0.1197810992155448	0.397378202440922	0.30142845903419324	(1.0, 3.0]	
Cre13.g573200	ChCC-v11028624m.g	1	neither		0.2945731146851999	0.6257802070547012	0.4707293573116327	(1.0, 3.0]	
Cre12.g484400	ChCC-v11024451m.g	1	neither		0.0865869842326224	0.2979763481017525	0.29058341302664337	(1.0, 3.0]	
Cre12.g490050	ChCC-v11024788m.g	1	high		0.0124042992876748	0.2451988760126116	0.0505887281760492	(1.0, 3.0]	5716610.0
Cre17.g730600	ChCC-v11036585m.g	1	high		0.0693438586761208	0.4523289739371159	0.15330403903279738	(1.0, 3.0]	
Cre12.g485150	ChCC-v11024480m.g	1	high		0.0203264473333434	0.1443554461934794	0.14080831634228674	(1.0, 3.0]	5728718.0
Cre12.g485900	ChCC-v11024997m.g	1	neither	1.0	0.1028393984610943	0.4929757865901072	0.20860943125103587	(1.0, 3.0]	
Cre13.g587250	ChCC-v11029297m.g	1	high		0.3234481730838044	0.7508154514006739	0.4307958400168776	(1.0, 3.0]	
Cre12.g486400	ChCC-v11024970m.g	1	neither		0.043281238215485	0.2598424162350408	0.16656725581067142	(1.0, 3.0]	
Cre17.g729150	ChCC-v11036512m.g	1	neither		0.0144757207777853	0.2607341529145037	0.05551908185396785	(1.0, 3.0]	
Cre13.g587600	ChCC-v11029324m.g	1	high		0.0580811445491533	0.2654589399634866	0.21879521012606418	(1.0, 3.0]	
Cre12.g487500	ChCC-v11024921m.g	1	neither		0.1212888019925577	0.4246106173489784	0.2856471247700173	(1.0, 3.0]	
Cre12.g487800	ChCC-v11024908m.g	1	high		0.1991419558563975	0.4981982298083696	0.3997243344943173	(1.0, 3.0]	
Cre12.g488000	ChCC-v11024900m.g	1	high		0.0663555052940804	0.3693573638233455	0.17965123155312696	(1.0, 3.0]	
Cre13.g588350	ChCC-v11029370m.g	1	neither		0.056270103417223	0.4819461760478355	0.1167559910500004	(1.0, 3.0]	
Cre13.g589050	ChCC-v11029413m.g	1	neither	1.0	0.0305904763581934	0.3079351565812012	0.09934064267886483	(1.0, 3.0]	
Cre12.g489050	ChCC-v11024846m.g	1	neither		0.0089339948594737	0.3122956339802659	0.028607492028012927	(1.0, 3.0]	
Cre17.g726750	ChCC-v11036405m.g	1	high		0.0060975945624376	0.1230373429184993	0.04955889340423001	(1.0, 3.0]	5722796.0
Cre12.g489150	ChCC-v11024835m.g	1	neither		0.0367045717801664	0.2697660673187718	0.1360607438325224	(1.0, 3.0]	
Cre12.g489153	ChCC-v11024841m.g	1	high		0.0087848734977399	0.0387182740539803	0.22689217720532148	(1.0, 3.0]	
Cre17.g726700	ChCC-v11036402m.g	1	high		0.0861206103566026	0.369126274621086	0.2333093477157831	(1.0, 3.0]	
Cre16.g692350	ChCC-v11032453m.g	1	neither		0.2415706501019593	0.657978963870901	0.3671403849764363	(1.0, 3.0]	
Cre12.g512000	ChCC-v11025047m.g	1	neither		0.0378372330259933	0.3196703246674451	0.11836329526475627	(1.0, 3.0]	
Cre14.g612750	ChCC-v11030112m.g	1	neither		0.0595591624161829	0.4466315332470219	0.13335189744258846	(1.0, 3.0]	
Cre16.g666100	ChCC-v11033425m.g	1	high		0.0889241771556786	0.4487765806744918	0.1981479894116342	(1.0, 3.0]	
Cre14.g627100	ChCC-v11030738m.g	1	high		0.2132706852276405	0.5314081390781346	0.4013312359077035	(1.0, 3.0]	
Cre16.g665650	ChCC-v11033401m.g	1	neither		0.0391572439505173	0.3092534905469449	0.1266185997812471	(1.0, 3.0]	
Cre12.g555200	ChCC-v11027322m.g	1	high		0.0468902677360004	0.2052372380243681	0.22846861606290497	(1.0, 3.0]	
Cre12.g536100	ChCC-v11026868m.g	1	neither		0.0182713055550264	0.244928374228876	0.07459856626473411	(1.0, 3.0]	5718488.0
Cre16.g663950	ChCC-v11033317m.g	1	high		0.0159298023756832	0.3893176002119132	0.04091724177641159	(1.0, 3.0]	
Cre12.g554850	ChCC-v11027338m.g	1	high		0.047206589967598	0.4189406326573925	0.11268085806850658	(1.0, 3.0]	5719723.0
Cre12.g554750	ChCC-v11027341m.g	1	high		0.0110703116873404	0.2950078106818646	0.03752548673797178	(1.0, 3.0]	
Cre14.g627576	ChCC-v11030779m.g	1	high		0.0247327420747605	0.26318266851042	0.09397557299173473	(1.0, 3.0]	
Cre16.g661100	ChCC-v11033181m.g	1	high		0.0171127207726414	0.1975220750978104	0.08663700380915602	(1.0, 3.0]	
Cre16.g660000	ChCC-v11033120m.g	1	neither		0.0133633824875953	0.2073547409377957	0.0644469589996217	(1.0, 3.0]	
Cre12.g554600	ChCC-v11027344m.g	1	neither		0.0677151350040753	0.3575656438915996	0.18937819155971253	(1.0, 3.0]	
Cre16.g659050	ChCC-v11033085m.g	1	high	2.0	0.1075750809231712	0.3653209226997209	0.2944673415587357	(1.0, 3.0]	
Cre16.g659000	ChCC-v11033083m.g	1	high	3.0	0.1270136835936504	0.4939595381030485	0.2571337807979591	(1.0, 3.0]	
Cre16.g658850	ChCC-v11033071m.g	1	neither	1.0	0.0458157689848786	0.3365714353961164	0.13612494753441354	(1.0, 3.0]	
Cre14.g629000	ChCC-v11030852m.g	1	neither		0.0508923367715878	0.2257143070295082	0.2254723568095952	(1.0, 3.0]	5718266.0
Cre16.g658200	ChCC-v11033046m.g	1	neither		0.231267751391655	0.602788484762384	0.38366318739950633	(1.0, 3.0]	
Cre16.g657950	ChCC-v11033029m.g	1	neither		0.0979534033960269	0.3398473348168964	0.28822766389738624	(1.0, 3.0]	
Cre14.g626466	ChCC-v11030704m.g	1	neither		0.0814753807520965	0.3669547990351923	0.22203110837169543	(1.0, 3.0]	
Cre12.g535050	ChCC-v11026829m.g	1	high		0.1365239127298518	0.4900311216403709	0.2786025350243885	(1.0, 3.0]	
Cre16.g656950	ChCC-v11032985m.g	1	neither	2.0	0.094721971682303	0.4109154106309652	0.23051452739836734	(1.0, 3.0]	
Cre12.g534550	ChCC-v11026805m.g	1	high		0.045077943052279	0.2365085176465032	0.19059754591864053	(1.0, 3.0]	
Cre16.g675250	ChCC-v11034475m.g	1	high		0.1788082675837486	0.4603331219300741	0.3884323309911862	(1.0, 3.0]	
Cre12.g530900	ChCC-v11026635m.g	1	neither		0.0482647829978227	0.3148903841701979	0.15327487095234907	(1.0, 3.0]	5718585.0
Cre14.g623800	ChCC-v11030572m.g	1	neither		0.0230787440000652	0.3681187177944909	0.062693753086876	(1.0, 3.0]	
Cre16.g672397	ChCC-v11033489m.g	1	neither		0.0111733910104777	0.3241000163927443	0.03447513250643526	(1.0, 3.0]	
Cre12.g531800	ChCC-v11026689m.g	1	high	1.0	0.0340967805575679	0.2870350133435612	0.11878962137889568	(1.0, 3.0]	5718565.0
Cre12.g532000	ChCC-v11026699m.g	1	neither		0.0454684663623261	0.5198603854199589	0.08746284125033935	(1.0, 3.0]	
Cre14.g624500	ChCC-v11030595m.g	1	neither		0.0350097875061645	0.3018831721580496	0.11597131186840477	(1.0, 3.0]	
Cre14.g625000	ChCC-v11030621m.g	1	neither		0.043239638570458	0.4684383818419866	0.09230592591587333	(1.0, 3.0]	
Cre12.g534200	ChCC-v11026788m.g	1	neither		0.0593905570999092	0.3412463931902302	0.17404010206432136	(1.0, 3.0]	
Cre14.g625600	ChCC-v11030656m.g	1	neither	1.0	0.2631962507785857	0.7070327211810873	0.3722546961319137	(1.0, 3.0]	
Cre16.g668950	ChCC-v11033762m.g	1	high		0.0829174869508302	0.2873517237825568	0.2885574718652987	(1.0, 3.0]	5724773.0
Cre16.g668650	ChCC-v11033773m.g	1	neither		0.3397439397751785	0.6545681129988932	0.5190352738367398	(1.0, 3.0]	
Cre16.g667350	ChCC-v11033859m.g	1	neither		0.0829230804333045	0.3400049177874932	0.24388788542503476	(1.0, 3.0]	
Cre14.g625950	ChCC-v11030681m.g	1	neither		0.2932362317171886	0.566028805169534	0.5180588497247238	(1.0, 3.0]	
Cre16.g666334	ChCC-v11033443m.g	1	high		0.0511219885732218	0.456384596564427	0.11201514897316435	(1.0, 3.0]	
Cre16.g666300	ChCC-v11033438m.g	1	neither		0.0812215689264447	0.4711778050237214	0.1723798703174391	(1.0, 3.0]	
Cre12.g534500	ChCC-v11026803m.g	1	high		0.1164304486434629	0.3657774047588524	0.31830957059860626	(1.0, 3.0]	
Cre16.g657700	ChCC-v11033018m.g	1	high	1.0	0.1237144596450539	0.4083796174077425	0.3029398490315261	(1.0, 3.0]	
Cre16.g656700	ChCC-v11032959m.g	1	neither		0.0197844726836189	0.2018169295313738	0.0980317792444824	(1.0, 3.0]	
Cre12.g528750	ChCC-v11026516m.g	1	high		0.0061412830345185	0.1202569875563845	0.05106799329759575	(1.0, 3.0]	5722438.0
Cre16.g651350	ChCC-v11032708m.g	1	neither	1.0	0.0869239056072125	0.4036992501140243	0.2153184718145029	(1.0, 3.0]	
Cre12.g551501	ChCC-v11027484m.g	1	neither		0.0364813554167593	0.1755544663848	0.207806478342712	(1.0, 3.0]	5719668.0
Cre12.g545500	ChCC-v11027725m.g	1	high	1.0	0.1614798255748704	0.5739527649642422	0.2813468902531217	(1.0, 3.0]	
Cre15.g643750	ChCC-v11031932m.g	1	neither		0.1377293823640141	0.4359279876680223	0.31594526219982205	(1.0, 3.0]	
Cre12.g547302	ChCC-v11028031m.g	1	neither		0.17022887289877	0.5286417523686341	0.3220117823384966	(1.0, 3.0]	
Cre15.g643700	ChCC-v11031940m.g	1	high	1.0	0.2511716782063635	0.591086653837618	0.4249320748077063	(1.0, 3.0]	
Cre15.g643550	ChCC-v11031952m.g	1	high	1.0	0.0051020604920643	0.1626211891573025	0.03137389732852776	(1.0, 3.0]	
Cre15.g639503	ex.ChCC-v11031439m.g	1	high		0.2715808026685719	0.6662185030303476	0.407645241663606	(1.0, 3.0]	
Cre12.g548400	ChCC-v11027587m.g	1	high		0.0041265578654875	0.0634180410210473	0.06506914750201713	(1.0, 3.0]	5719625.0
Cre15.g639400	ChCC-v11031446m.g	1	neither	1.0	0.1359433337597722	0.5369922403966165	0.2531569798091793	(1.0, 3.0]	
Cre15.g638500	ChCC-v11031559m.g	1	high		0.0275706719813023	0.1634835060099857	0.16864497620706925	(1.0, 3.0]	
Cre15.g638101	ChCC-v11031245m.g	1	high		0.0694711167270574	0.4353555135418744	0.1595733017410732	(1.0, 3.0]	
Cre12.g551250	ChCC-v11027493m.g	1	high		0.0730410293514827	0.3036674246844141	0.2405296828508704	(1.0, 3.0]	
Cre15.g635850	ChCC-v11031287m.g	1	neither		0.0396476171678008	0.1134232272929426	0.3495546557267441	(1.0, 3.0]	5726159.0
Cre14.g632050	ChCC-v11031029m.g	1	high		0.0370205018113046	0.1993060544397168	0.18574700058849453	(1.0, 3.0]	
Cre12.g550400	ChCC-v11027529m.g	1	high		0.0600320307551522	0.180871542612666	0.3319042337340484	(1.0, 3.0]	5719651.0
Cre12.g549150	ChCC-v11027565m.g	1	high	1.0	0.098534400878394	0.3046234900741875	0.32346291106571295	(1.0, 3.0]	
Cre14.g632860	ChCC-v11031092m.g	1	neither		0.1056451869992815	0.4009888620965071	0.2634616494007646	(1.0, 3.0]	
Cre12.g545177	ChCC-v11028042m.g	1	neither		0.0796080623765051	0.2864509580234777	0.2779116639225217	(1.0, 3.0]	
Cre12.g543100	ChCC-v11027817m.g	1	neither		0.0934363469050768	0.3710221813770801	0.2518349349310597	(1.0, 3.0]	
Cre12.g536650	ChCC-v11026892m.g	1	neither		0.2195985129509249	0.4641089517584793	0.47316155424039996	(1.0, 3.0]	
Cre12.g542350	ChCC-v11027868m.g	1	neither		0.0256709551422774	0.2801351312261715	0.09163775721350548	(1.0, 3.0]	5719521.0
Cre12.g537450	ChCC-v11026930m.g	1	high	1.0	0.0574655051518781	0.1162543096102438	0.4943086010706867	(1.0, 3.0]	
Cre16.g656200	ChCC-v11032935m.g	1	neither		0.0720682761121433	0.4223205392338107	0.17064828587994368	(1.0, 3.0]	
Cre12.g552200	ChCC-v11027446m.g	1	neither		0.0152988476471555	0.1657693269793344	0.09228997864642792	(1.0, 3.0]	5719681.0
Cre12.g552001	ChCC-v11027455m.g	1	neither		0.152385434582043	0.4536243991313308	0.33592865567604807	(1.0, 3.0]	
Cre12.g537500	ChCC-v11026931m.g	1	neither		0.0927809442029983	0.3997338213053429	0.23210681523024326	(1.0, 3.0]	
Cre16.g656000	ChCC-v11032927m.g	1	neither	1.0	0.2081096341644384	0.6188440867315019	0.33628766700122154	(1.0, 3.0]	
Cre16.g655800	ChCC-v11032910m.g	1	high		0.2041350991316343	0.5469621651668413	0.37321612376857266	(1.0, 3.0]	
Cre12.g538000	ChCC-v11026956m.g	1	high		0.0454684663623261	0.4259880282044544	0.10673648870832433	(1.0, 3.0]	
Cre16.g654700	ChCC-v11032843m.g	1	neither		0.1677041816262705	0.7238642147776712	0.2316790610760879	(1.0, 3.0]	
Cre12.g538200	ChCC-v11026961m.g	1	neither		0.0882202446752637	0.4006329107225537	0.2202021908688325	(1.0, 3.0]	
Cre16.g654500	ChCC-v11032835m.g	1	neither		0.0160433924859881	0.2051531737992122	0.07820201944177628	(1.0, 3.0]	
Cre12.g539000	ChCC-v11027001m.g	1	neither	1.0	0.009966924089012	0.2193935226956767	0.04542943641429759	(1.0, 3.0]	5718436.0
Cre16.g654300	ChCC-v11032825m.g	1	high		0.0503937635260706	0.3792755194693016	0.13286848462190148	(1.0, 3.0]	5723766.0
Cre16.g652800	ChCC-v11032766m.g	1	high		0.0698178172995089	0.4326655308330625	0.16136671938039607	(1.0, 3.0]	5723704.0
Cre16.g652050	ChCC-v11032745m.g	1	high		0.0875944397519539	0.4729001908739688	0.18522817592877316	(1.0, 3.0]	
