^SAMPLE = GSM182250
!Sample_title = Saccharomyces cerevisiae MA-A0 MA-A8
!Sample_geo_accession = GSM182250
!Sample_status = Public on Jun 01 2007
!Sample_submission_date = Apr 16 2007
!Sample_last_update_date = Jun 01 2007
!Sample_type = RNA
!Sample_channel_count = 2
!Sample_source_name_ch1 = Saccharomyces cerevisiae MA-A0
!Sample_organism_ch1 = Saccharomyces cerevisiae
!Sample_taxid_ch1 = 4932
!Sample_characteristics_ch1 = Saccharomyces cerevisiae MA-A0
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = See Townsend, Cavalieri and Hartl 2003, PMID: 12716989: http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?db=PubMed&cmd=search&term=12716989
!Sample_label_ch1 = Cy5
!Sample_label_protocol_ch1 = Genisphere 3DNA System
!Sample_source_name_ch2 = Saccharomyces cerevisiae MA-A8
!Sample_organism_ch2 = Saccharomyces cerevisiae
!Sample_taxid_ch2 = 4932
!Sample_characteristics_ch2 = Saccharomyces cerevisiae MA-A8
!Sample_molecule_ch2 = total RNA
!Sample_extract_protocol_ch2 = See Townsend, Cavalieri and Hartl 2003, PMID: 12716989: http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?db=PubMed&cmd=search&term=12716989
!Sample_label_ch2 = Cy3
!Sample_label_protocol_ch2 = Genisphere 3DNA System
!Sample_hyb_protocol = Genisphere 3DNA System
!Sample_scan_protocol = Axon scnanner and Genepix
!Sample_description = see Landry et al.
!Sample_data_processing = Spots of bad quality were given negative flags
!Sample_platform_id = GPL5092
!Sample_contact_name = Christian,,Landry
!Sample_contact_email = clandry@post.harvard.edu
!Sample_contact_laboratory = Hartl Laboratory
!Sample_contact_department = OEB
!Sample_contact_institute = Harvard University
!Sample_contact_address = 16 Divinity avenue
!Sample_contact_city = Cambridge
!Sample_contact_state = MA
!Sample_contact_zip/postal_code = 02138
!Sample_contact_country = USA
!Sample_supplementary_file = NONE
!Sample_series_id = GSE7537
!Sample_data_row_count = 7744
#ID_REF = Platform ID
#F635_Median = median spot intensity at 635
#B635_Median = median background intensity at 635
#F532_Median = median spot intensity at 532
#B532_Median = median background intensity at 532
#Flags = zero signififies pass, less than zero is a bad spot
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = log ratio of median F635 divided by F532
!sample_table_begin
ID_REF	F635_Median	B635_Median	F532_Median	B532_Median	Flags	VALUE	UNF_VALUE
3796	647	67	820	74	0	-0.34	-0.34
3797	75	70	82	77	-75		-0.13
3798	93	71	109	79	-75		-0.23
3799	88	70	94	80	-75		-0.10
3800	66	65	76	74	-75		-0.20
3801	61	58	63	65	-75		-0.05
3802	750	58	1157	63	-75		-0.63
3803	71	64	98	72	-75		-0.46
3804	74	65	90	79	-75		-0.28
3805	66	59	74	65	-75		-0.17
3806	62	58	70	63	-75		-0.18
3807	65	61	63	64	-75		0.05
3808	61	60	69	62	-75		-0.18
3809	70	59	70	63	-75		0.00
3810	65	60	72	62	-75		-0.15
3811	68	62	74	63	-75		-0.12
3812	64	61	63	64	-75		0.02
3813	75	62	76	67	-75		-0.02
3814	73	67	86	70	-75		-0.24
3815	78	65	90	69	-75		-0.21
3816	70	65	71	71	-75		-0.02
3817	73	68	85	74	-75		-0.22
3818	73	69	77	75	-75		-0.08
3819	75	70	78	79	-75		-0.06
3820	93	70	116	80	-75		-0.32
3821	69	65	75	73	-75		-0.12
3822	64	57	80	64	-75		-0.32
3823	61	54	69	62	-75		-0.18
3824	57	55	65	60	-75		-0.19
3825	58	54	63	60	-75		-0.12
3826	65	60	73	67	-75		-0.17
3827	61	63	73	68	-75		-0.26
3828	63	61	72	66	-75		-0.19
3829	65	61	67	62	-75		-0.04
3830	60	61	64	63	-75		-0.09
3831	65	61	77	64	-75		-0.24
3832	74	61	75	62	-75		-0.02
3833	79	61	87	63	-75		-0.14
3834	76	60	83	63	-75		-0.13
3835	73	60	87	64	-75		-0.25
3836	74	62	72	64	-75		0.04
3837	71	63	76	68	-75		-0.10
3838	82	66	84	70	-75		-0.03
3839	74	67	86	70	-75		-0.22
3840	71	68	67	70	-75		0.08
3841	83	73	87	76	-75		-0.07
3842	68	69	70	74	-75		-0.04
3843	65	61	69	67	-75		-0.09
3844	74	58	87	65	-75		-0.23
3845	76	54	104	62	0	-0.45	-0.45
3846	86	54	94	63	0	-0.13	-0.13
3847	88	52	93	58	0	-0.08	-0.08
3848	64	55	79	61	-50		-0.30
3849	268	60	446	64	0	-0.73	-0.73
3850	398	62	669	71	0	-0.75	-0.75
3851	103	64	104	65	0	-0.01	-0.01
3852	74	59	73	61	-50		0.02
3853	99	59	107	62	0	-0.11	-0.11
3854	117	58	143	61	0	-0.29	-0.29
3855	101	59	110	61	0	-0.12	-0.12
3856	95	61	101	63	0	-0.09	-0.09
3857	100	58	100	62	0	0.00	0.00
3858	102	57	112	61	0	-0.13	-0.13
3859	105	68	112	67	0	-0.09	-0.09
3860	74	63	81	68	-50		-0.13
3861	113	64	131	67	0	-0.21	-0.21
3862	126	65	125	71	0	0.01	0.01
3863	123	70	129	75	0	-0.07	-0.07
3864	111	66	161	73	0	-0.54	-0.54
3865	90	59	126	65	0	-0.49	-0.49
3866	87	58	120	67	0	-0.46	-0.46
3867	89	55	110	65	0	-0.31	-0.31
3868	82	52	96	61	0	-0.23	-0.23
3869	55	52	62	60	-50		-0.17
3870	52	54	60	62	-50		-0.21
3871	63	60	76	66	-50		-0.27
3872	62	64	76	69	-50		-0.29
3873	14060	56	19405	62	0	-0.46	-0.46
3874	832	56	1639	62	0	-0.98	-0.98
3875	3377	56	9316	59	0	-1.46	-1.46
3876	573	56	1145	58	0	-1.00	-1.00
3877	19769	60	25124	65	0	-0.35	-0.35
3878	36195	58	29298	64	0	0.30	0.30
3879	11604	58	18854	65	0	-0.70	-0.70
3880	548	59	1023	65	0	-0.90	-0.90
3881	2180	58	6665	62	0	-1.61	-1.61
3882	292	59	571	64	0	-0.97	-0.97
3883	16357	60	22794	65	0	-0.48	-0.48
3884	34285	62	22447	69	0	0.61	0.61
3885	9347	62	16910	66	0	-0.86	-0.86
3886	404	62	707	65	0	-0.81	-0.81
3887	1827	60	5286	65	0	-1.53	-1.53
3888	321	59	632	63	0	-0.98	-0.98
3889	13830	62	19183	69	0	-0.47	-0.47
3890	30197	65	24065	74	0	0.33	0.33
3891	7920	64	14427	72	0	-0.87	-0.87
3892	381	66	638	67	0	-0.74	-0.74
3893	1314	67	3561	73	0	-1.44	-1.44
3894	285	67	526	74	0	-0.88	-0.88
3895	27241	56	25484	63	0	0.10	0.10
3896	34148	57	30890	63	0	0.14	0.14
3897	169	56	352	57	0	-1.06	-1.06
3898	661	55	1348	60	0	-1.03	-1.03
3899	1114	58	2393	62	0	-1.10	-1.10
3900	1271	60	2738	62	0	-1.11	-1.11
3901	16344	60	22330	65	0	-0.45	-0.45
3902	1130	60	2193	66	0	-0.96	-0.96
3903	856	57	1916	62	0	-1.16	-1.16
3904	432	60	835	62	0	-0.95	-0.95
3905	331	58	571	61	0	-0.79	-0.79
3906	155	59	259	59	0	-0.74	-0.74
3907	236	59	455	61	0	-0.95	-0.95
3908	223	62	397	63	0	-0.83	-0.83
3909	469	60	888	65	0	-0.92	-0.92
3910	601	60	1050	64	0	-0.80	-0.80
3911	130	61	224	62	0	-0.78	-0.78
3912	455	63	943	64	0	-1.05	-1.05
3913	950	63	1655	72	0	-0.80	-0.80
3914	1162	64	2200	71	0	-0.92	-0.92
3915	1790	67	2717	75	0	-0.60	-0.60
3916	272	72	558	83	0	-1.04	-1.04
3917	2595	54	5785	61	0	-1.16	-1.16
3918	1492	55	3017	61	0	-1.02	-1.02
3919	3295	53	6279	58	0	-0.93	-0.93
3920	2401	54	4524	61	0	-0.91	-0.91
3921	1507	56	3328	62	0	-1.14	-1.14
3922	100	59	191	64	0	-0.93	-0.93
3923	85	59	166	61	0	-0.97	-0.97
3924	535	59	1026	62	0	-0.94	-0.94
3925	1886	59	3498	61	0	-0.89	-0.89
3926	245	56	469	59	0	-0.94	-0.94
3927	867	56	1697	63	0	-0.97	-0.97
3928	2848	59	5621	62	0	-0.98	-0.98
3929	157	59	257	61	0	-0.71	-0.71
3930	2892	59	5337	62	0	-0.88	-0.88
3931	1003	57	1970	60	0	-0.97	-0.97
3932	2029	60	3996	62	0	-0.98	-0.98
3933	343	60	575	62	0	-0.75	-0.75
3934	615	62	1191	62	0	-0.95	-0.95
3935	553	61	1045	63	0	-0.92	-0.92
3936	1118	59	1930	62	0	-0.79	-0.79
3937	669	59	1273	63	0	-0.93	-0.93
3938	368	69	645	75	0	-0.81	-0.81
3939	122	54	223	60	0	-0.87	-0.87
3940	1892	54	3751	58	0	-0.99	-0.99
3941	301	55	406	57	0	-0.43	-0.43
3942	182	55	370	60	0	-1.02	-1.02
3943	4991	55	10741	61	0	-1.11	-1.11
3944	123	57	202	60	0	-0.72	-0.72
3945	253	57	538	63	0	-1.09	-1.09
3946	3989	58	8494	62	0	-1.09	-1.09
3947	1103	57	2600	61	0	-1.24	-1.24
3948	553	58	1222	60	0	-1.14	-1.14
3949	2499	59	5743	64	0	-1.20	-1.20
3950	7288	58	15098	62	0	-1.05	-1.05
3951	85	57	143	59	0	-0.75	-0.75
3952	1482	59	2889	58	0	-0.96	-0.96
3953	532	56	1205	58	0	-1.18	-1.18
3954	4232	58	8876	61	0	-1.07	-1.07
3955	409	59	915	60	0	-1.16	-1.16
3956	866	59	1824	60	0	-1.07	-1.07
3957	413	62	802	65	0	-0.96	-0.96
3958	483	59	1025	65	0	-1.09	-1.09
3959	520	58	981	63	0	-0.92	-0.92
3960	2011	64	2543	66	0	-0.34	-0.34
3961	207	55	402	59	0	-0.96	-0.96
3962	4719	55	10487	57	0	-1.15	-1.15
3963	233	54	451	57	0	-0.95	-0.95
3964	1945	56	3792	59	0	-0.96	-0.96
3965	448	55	967	57	0	-1.11	-1.11
3966	543	56	1171	62	0	-1.11	-1.11
3967	563	59	1295	61	0	-1.20	-1.20
3968	488	59	806	61	0	-0.72	-0.72
3969	794	58	1463	60	0	-0.88	-0.88
3970	173	57	345	59	0	-1.00	-1.00
3971	270	58	563	60	0	-1.06	-1.06
3972	640	58	1264	59	0	-0.98	-0.98
3973	227	62	491	62	0	-1.11	-1.11
3974	1015	58	2129	59	0	-1.07	-1.07
3975	878	56	2324	59	0	-1.40	-1.40
3976	244	57	557	58	0	-1.19	-1.19
3977	576	58	994	60	0	-0.79	-0.79
3978	965	58	1474	61	0	-0.61	-0.61
3979	539	62	1112	66	0	-1.04	-1.04
3980	1223	61	1896	68	0	-0.63	-0.63
3981	463	62	936	64	0	-1.02	-1.02
3982	1841	69	3719	71	0	-1.01	-1.01
3983	1034	55	2248	59	0	-1.12	-1.12
3984	479	53	1010	56	0	-1.08	-1.08
3985	974	55	1663	62	0	-0.77	-0.77
3986	816	55	1741	59	0	-1.09	-1.09
3987	217	55	380	59	0	-0.81	-0.81
3988	562	56	1134	62	0	-1.01	-1.01
3989	2506	57	6152	65	0	-1.30	-1.30
3990	702	56	1433	60	0	-1.03	-1.03
3991	867	60	1808	60	0	-1.06	-1.06
3992	945	58	2057	59	0	-1.12	-1.12
3993	431	56	882	59	0	-1.03	-1.03
3994	580	57	1191	60	0	-1.04	-1.04
3995	726	60	1289	62	0	-0.83	-0.83
3996	2789	60	6095	59	0	-1.13	-1.13
3997	367	58	770	58	0	-1.07	-1.07
3998	2963	58	6166	60	0	-1.06	-1.06
3999	862	57	1647	61	0	-0.93	-0.93
4000	2148	58	5141	63	0	-1.26	-1.26
4001	3803	61	8929	68	0	-1.23	-1.23
4002	2441	62	5109	68	0	-1.07	-1.07
4003	960	60	1984	63	0	-1.05	-1.05
4004	1010	64	2112	68	0	-1.06	-1.06
4005	1017	56	2334	63	0	-1.20	-1.20
4006	1123	57	3272	61	0	-1.54	-1.54
4007	330	58	757	64	0	-1.20	-1.20
4008	342	55	645	62	0	-0.92	-0.92
4009	1745	54	3857	60	0	-1.14	-1.14
4010	1830	57	4048	61	0	-1.15	-1.15
4011	2171	57	4421	63	0	-1.03	-1.03
4012	1436	58	3038	62	0	-1.08	-1.08
4013	95	59	160	60	0	-0.75	-0.75
4014	2609	59	3330	59	0	-0.35	-0.35
4015	311	57	616	60	0	-0.99	-0.99
4016	1299	58	2789	61	0	-1.10	-1.10
4017	98	59	140	61	0	-0.51	-0.51
4018	458	60	920	61	0	-1.01	-1.01
4019	127	58	229	58	0	-0.85	-0.85
4020	2553	57	5823	58	0	-1.19	-1.19
4021	530	56	1052	59	0	-0.99	-0.99
4022	120	60	198	61	0	-0.72	-0.72
4023	302	61	597	67	0	-0.98	-0.98
4024	2114	62	4058	68	0	-0.94	-0.94
4025	1321	59	2839	62	0	-1.10	-1.10
4026	279	64	509	66	0	-0.87	-0.87
4027	101	57	176	63	0	-0.80	-0.80
4028	13059	61	24257	67	0	-0.89	-0.89
4029	278	58	620	63	0	-1.16	-1.16
4030	987	57	1580	61	0	-0.68	-0.68
4031	434	57	828	58	0	-0.93	-0.93
4032	152	58	275	60	0	-0.86	-0.86
4033	468	58	923	62	0	-0.98	-0.98
4034	1346	58	2959	61	0	-1.14	-1.14
4035	479	59	930	62	0	-0.96	-0.96
4036	807	59	1513	58	0	-0.91	-0.91
4037	113	57	198	58	0	-0.81	-0.81
4038	1617	61	3716	59	0	-1.20	-1.20
4039	871	60	2472	61	0	-1.50	-1.50
4040	361	60	729	62	0	-1.01	-1.01
4041	3169	58	7123	59	0	-1.17	-1.17
4042	2930	58	5360	58	0	-0.87	-0.87
4043	3065	60	5341	59	0	-0.80	-0.80
4044	409	59	944	62	0	-1.21	-1.21
4045	8784	61	17602	69	0	-1.00	-1.00
4046	11010	63	17294	68	0	-0.65	-0.65
4047	3302	61	7474	63	0	-1.18	-1.18
4048	302	61	635	66	0	-1.07	-1.07
4049	419	60	882	68	0	-1.07	-1.07
4050	3158	60	6676	70	0	-1.08	-1.08
4051	2733	61	4600	70	0	-0.75	-0.75
4052	3904	59	9121	69	0	-1.22	-1.22
4053	802	58	1455	61	0	-0.86	-0.86
4054	538	60	950	61	0	-0.82	-0.82
4055	604	60	1417	62	0	-1.23	-1.23
4056	525	60	1002	61	0	-0.93	-0.93
4057	2305	59	4449	64	0	-0.95	-0.95
4058	10658	58	22273	63	0	-1.06	-1.06
4059	404	56	871	58	0	-1.11	-1.11
4060	203	59	371	57	0	-0.87	-0.87
4061	757	61	1368	60	0	-0.85	-0.85
4062	1423	60	2837	63	0	-1.00	-1.00
4063	2269	59	4900	62	0	-1.11	-1.11
4064	1500	55	2806	59	0	-0.90	-0.90
4065	118	58	214	57	0	-0.86	-0.86
4066	62	58	64	61	-50		-0.05
4067	64	60	67	64	-50		-0.07
4068	4447	60	9481	64	0	-1.09	-1.09
4069	105	59	169	61	0	-0.69	-0.69
4070	384	64	743	65	0	-0.95	-0.95
4071	738	58	1669	66	0	-1.18	-1.18
4072	18408	57	20548	61	0	-0.16	-0.16
4073	811	60	1681	69	0	-1.05	-1.05
4074	625	60	1258	67	0	-1.01	-1.01
4075	328	58	712	65	0	-1.12	-1.12
4076	160	56	327	59	0	-1.03	-1.03
4077	57	57	62	61	-50		-0.12
4078	902	60	1990	61	0	-1.14	-1.14
4079	645	60	1599	63	0	-1.31	-1.31
4080	678	59	1454	59	0	-1.10	-1.10
4081	1451	57	3629	58	0	-1.32	-1.32
4082	149	58	174	58	0	-0.22	-0.22
4083	59	60	61	60	-50		-0.05
4084	2167	58	4635	60	0	-1.10	-1.10
4085	211	58	391	62	0	-0.89	-0.89
4086	518	58	1052	60	0	-1.02	-1.02
4087	1490	57	3259	57	0	-1.13	-1.13
4088	1408	58	3828	60	0	-1.44	-1.44
4089	167	57	261	60	0	-0.64	-0.64
4090	384	58	751	60	0	-0.97	-0.97
4091	171	57	417	58	0	-1.29	-1.29
4092	1784	59	3654	61	0	-1.03	-1.03
4093	2530	57	6019	63	0	-1.25	-1.25
4094	407	58	830	66	0	-1.03	-1.03
4095	1961	58	4058	63	0	-1.05	-1.05
4096	810	57	1412	59	0	-0.80	-0.80
4097	414	59	1127	70	0	-1.44	-1.44
4098	266	55	553	63	0	-1.06	-1.06
4099	1706	56	4284	62	0	-1.33	-1.33
4100	153	60	348	62	0	-1.19	-1.19
4101	583	60	1228	60	0	-1.07	-1.07
4102	3721	58	8233	61	0	-1.15	-1.15
4103	503	58	1100	60	0	-1.13	-1.13
4104	469	59	464	60	0	0.02	0.02
4105	1478	58	2869	61	0	-0.96	-0.96
4106	2157	57	4924	59	0	-1.19	-1.19
4107	330	58	634	61	0	-0.94	-0.94
4108	15592	58	21859	61	0	-0.49	-0.49
4109	2868	56	6259	57	0	-1.13	-1.13
4110	267	56	562	58	0	-1.07	-1.07
4111	922	57	1855	58	-100		-1.01
4112	428	57	853	58	-100		-0.99
4113	568	56	1086	59	-100		-0.94
4114	569	61	1172	63	-100		-1.04
4115	418	58	797	66	-100		-0.93
4116	653	60	1471	72	-100		-1.17
4117	404	64	782	77	-100		-0.95
4118	133	67	271	81	-100		-1.03
4119	148	61	280	70	-100		-0.92
4120	153	59	307	66	-100		-1.00
4121	83	68	121	73	-100		-0.54
4122	1133	72	2150	79	-100		-0.92
4123	392	64	836	70	-100		-1.09
4124	6512	60	11271	62	-100		-0.79
4125	6988	60	13226	62	-100		-0.92
4126	343	66	661	64	-100		-0.95
4127	2658	62	6707	60	-100		-1.34
4128	214	63	401	63	-100		-0.91
4129	224	62	355	62	-100		-0.66
4130	466	70	819	74	-100		-0.81
4131	467	59	893	60	-100		-0.94
4132	2099	57	4322	58	0	-1.04	-1.04
4133	396	57	794	59	0	-1.00	-1.00
4134	990	58	1713	58	0	-0.79	-0.79
4135	223	58	414	60	0	-0.89	-0.89
4136	376	60	609	67	0	-0.70	-0.70
4137	286	55	509	60	0	-0.83	-0.83
4138	1027	62	2499	78	-50		-1.28
4139	505	63	1136	76	0	-1.17	-1.17
4140	427	61	977	72	0	-1.19	-1.19
4141	460	60	1030	68	0	-1.16	-1.16
4142	77	59	99	60	-50		-0.36
4143	324	59	682	64	0	-1.07	-1.07
4144	424	61	921	65	-50		-1.12
4145	869	62	1955	63	0	-1.17	-1.17
4146	646	59	1576	60	0	-1.29	-1.29
4147	160	60	323	63	0	-1.01	-1.01
4148	190	58	358	59	0	-0.91	-0.91
4149	285	61	504	62	0	-0.82	-0.82
4150	461	61	931	64	0	-1.01	-1.01
4151	415	59	862	58	0	-1.05	-1.05
4152	689	64	1415	69	-50		-1.04
4153	1437	58	2848	62	0	-0.99	-0.99
4154	188	58	378	61	0	-1.01	-1.01
4155	273	57	474	61	0	-0.80	-0.80
4156	597	60	1327	62	0	-1.15	-1.15
4157	357	62	708	64	0	-0.99	-0.99
4158	22926	64	21852	67	0	0.07	0.07
4159	118	56	201	62	0	-0.77	-0.77
4160	115	58	213	68	0	-0.89	-0.89
4161	341	60	729	70	0	-1.10	-1.10
4162	3959	60	8042	70	0	-1.02	-1.02
4163	2437	59	5355	69	0	-1.14	-1.14
4164	141	59	288	62	0	-1.03	-1.03
4165	329	58	694	60	0	-1.08	-1.08
4166	994	57	2241	61	0	-1.17	-1.17
4167	662	58	1545	61	0	-1.22	-1.22
4168	298	59	675	59	0	-1.18	-1.18
4169	2587	59	5772	62	0	-1.16	-1.16
4170	21126	61	31282	68	0	-0.57	-0.57
4171	20739	61	29873	64	0	-0.53	-0.53
4172	15851	60	31266	61	0	-0.98	-0.98
4173	262	61	536	60	0	-1.03	-1.03
4174	9575	62	18733	66	0	-0.97	-0.97
4175	484	59	1035	63	0	-1.10	-1.10
4176	2126	58	5392	62	0	-1.34	-1.34
4177	593	59	1305	64	0	-1.14	-1.14
4178	1046	60	2872	64	0	-1.46	-1.46
4179	16211	60	20463	64	0	-0.34	-0.34
4180	519	61	869	61	0	-0.74	-0.74
4181	968	58	2285	62	0	-1.24	-1.24
4182	1065	58	2665	69	0	-1.32	-1.32
4183	535	60	1061	70	0	-0.99	-0.99
4184	15627	61	22713	73	0	-0.54	-0.54
4185	286	58	609	66	0	-1.09	-1.09
4186	1858	57	3889	62	0	-1.07	-1.07
4187	217	59	486	60	0	-1.16	-1.16
4188	1263	56	2289	61	0	-0.86	-0.86
4189	429	58	861	61	0	-1.01	-1.01
4190	611	58	1230	59	0	-1.01	-1.01
4191	2355	58	4925	60	0	-1.06	-1.06
4192	376	60	577	64	0	-0.62	-0.62
4193	14216	58	21690	61	0	-0.61	-0.61
4194	385	57	676	60	0	-0.81	-0.81
4195	1200	60	2634	60	0	-1.13	-1.13
4196	261	61	489	64	0	-0.91	-0.91
4197	298	58	700	59	0	-1.23	-1.23
4198	343	57	750	60	0	-1.13	-1.13
4199	368	60	820	65	0	-1.16	-1.16
4200	520	60	1070	64	0	-1.04	-1.04
4201	129	59	228	60	0	-0.82	-0.82
4202	675	57	1306	56	0	-0.95	-0.95
4203	366	58	775	61	0	-1.08	-1.08
4204	1776	59	4387	63	0	-1.30	-1.30
4205	3571	59	7848	65	0	-1.14	-1.14
4206	337	60	670	65	0	-0.99	-0.99
4207	541	58	1096	64	0	-1.02	-1.02
4208	2610	56	5491	60	0	-1.07	-1.07
4209	437	59	886	61	0	-1.02	-1.02
4210	184	57	294	62	0	-0.68	-0.68
4211	241	58	486	61	0	-1.01	-1.01
4212	1587	59	3596	60	0	-1.18	-1.18
4213	332	59	692	61	0	-1.06	-1.06
4214	539	58	981	60	0	-0.86	-0.86
4215	82	57	113	58	0	-0.46	-0.46
4216	524	59	1059	61	0	-1.02	-1.02
4217	5061	61	9430	63	0	-0.90	-0.90
4218	18184	61	27395	65	0	-0.59	-0.59
4219	458	59	958	60	0	-1.06	-1.06
4220	1545	59	3588	60	0	-1.22	-1.22
4221	525	60	1078	62	0	-1.04	-1.04
4222	3205	56	6679	60	0	-1.06	-1.06
4223	108	58	176	59	0	-0.70	-0.70
4224	362	57	698	55	0	-0.95	-0.95
4225	141	55	245	60	0	-0.80	-0.80
4226	915	57	2045	63	0	-1.16	-1.16
4227	100	58	155	62	0	-0.63	-0.63
4228	271	57	665	62	0	-1.30	-1.30
4229	444	59	993	62	0	-1.16	-1.16
4230	358	58	839	60	0	-1.23	-1.23
4231	973	58	2110	62	0	-1.12	-1.12
4232	954	58	1834	64	0	-0.94	-0.94
4233	104	58	175	63	0	-0.75	-0.75
4234	418	60	822	61	0	-0.98	-0.98
4235	340	59	715	59	0	-1.07	-1.07
4236	1487	57	3531	60	0	-1.25	-1.25
4237	623	57	1357	58	0	-1.12	-1.12
4238	1967	58	4025	58	0	-1.03	-1.03
4239	399	60	733	60	0	-0.88	-0.88
4240	910	63	1759	64	0	-0.95	-0.95
4241	17223	62	20878	63	0	-0.28	-0.28
4242	491	59	1067	61	0	-1.12	-1.12
4243	240	62	470	62	0	-0.97	-0.97
4244	199	60	380	60	0	-0.93	-0.93
4245	648	59	1305	59	0	-1.01	-1.01
4246	431	56	917	56	0	-1.09	-1.09
4247	621	55	1193	62	0	-0.94	-0.94
4248	10054	56	18753	63	0	-0.90	-0.90
4249	820	57	1944	60	0	-1.25	-1.25
4250	476	57	1065	63	0	-1.16	-1.16
4251	326	57	652	66	0	-1.00	-1.00
4252	2211	59	4215	64	0	-0.93	-0.93
4253	12160	58	20144	64	0	-0.73	-0.73
4254	806	57	2011	64	0	-1.32	-1.32
4255	172	59	381	64	0	-1.15	-1.15
4256	770	60	1594	61	0	-1.05	-1.05
4257	1561	60	3229	61	0	-1.05	-1.05
4258	412	58	966	60	0	-1.23	-1.23
4259	215	58	452	56	0	-1.07	-1.07
4260	171	60	312	61	0	-0.87	-0.87
4261	503	58	1054	58	0	-1.07	-1.07
4262	123	59	241	60	0	-0.97	-0.97
4263	100	60	174	63	0	-0.80	-0.80
4264	741	61	1666	63	0	-1.17	-1.17
4265	273	64	604	66	0	-1.15	-1.15
4266	15801	62	24316	64	0	-0.62	-0.62
4267	8728	59	15890	60	0	-0.86	-0.86
4268	538	56	1081	58	0	-1.01	-1.01
4269	344	55	667	60	0	-0.96	-0.96
4270	563	57	1316	61	0	-1.22	-1.22
4271	501	57	1191	60	0	-1.25	-1.25
4272	357	58	705	63	0	-0.98	-0.98
4273	955	59	2153	66	0	-1.17	-1.17
4274	396	56	916	62	0	-1.21	-1.21
4275	90	57	148	61	0	-0.72	-0.72
4276	384	60	850	61	0	-1.15	-1.15
4277	351	59	701	64	0	-1.00	-1.00
4278	1849	59	4166	62	0	-1.17	-1.17
4279	2293	60	4448	62	0	-0.96	-0.96
4280	15511	60	20173	64	0	-0.38	-0.38
4281	105	58	172	59	0	-0.71	-0.71
4282	837	58	1737	59	0	-1.05	-1.05
4283	158	58	227	56	0	-0.52	-0.52
4284	1172	62	2737	59	0	-1.22	-1.22
4285	108	59	181	63	0	-0.74	-0.74
4286	226	59	397	64	0	-0.81	-0.81
4287	297	61	443	63	0	-0.58	-0.58
4288	336	60	689	61	0	-1.04	-1.04
4289	1925	57	3531	59	0	-0.88	-0.88
4290	238	57	465	58	0	-0.97	-0.97
4291	258	57	514	60	0	-0.99	-0.99
4292	694	55	1838	61	0	-1.41	-1.41
4293	339	56	763	60	0	-1.17	-1.17
4294	1101	57	2820	63	0	-1.36	-1.36
4295	644	59	1381	66	0	-1.10	-1.10
4296	107	56	166	64	0	-0.63	-0.63
4297	182	57	313	61	0	-0.78	-0.78
4298	139	59	266	62	0	-0.94	-0.94
4299	72	61	90	64	-75		-0.32
4300	66	58	77	61	-75		-0.22
4301	68	60	90	61	-75		-0.40
4302	72	60	85	62	-75		-0.24
4303	76	59	82	59	-75		-0.11
4304	66	57	69	58	-75		-0.06
4305	58	58	64	57	-75		-0.14
4306	69	60	74	60	-75		-0.10
4307	67	60	80	62	-75		-0.26
4308	68	61	72	67	-75		-0.08
4309	67	61	76	67	-75		-0.18
4310	65	61	74	66	-75		-0.19
4311	65	59	65	59	-75		0.00
4312	72	55	82	58	-75		-0.19
4313	61	56	76	61	-75		-0.32
4314	64	56	72	62	-75		-0.17
4315	63	56	70	58	-75		-0.15
4316	62	57	80	62	-75		-0.37
4317	60	61	78	68	-75		-0.38
4318	66	59	71	64	-75		-0.11
4319	63	57	74	61	-75		-0.23
4320	69	58	85	65	-75		-0.30
4321	61	61	69	66	-75		-0.18
4322	62	59	74	62	-75		-0.26
4323	66	59	72	61	-75		-0.13
4324	66	58	69	61	-75		-0.06
4325	62	58	74	59	-75		-0.26
4326	62	56	63	58	-75		-0.02
4327	62	58	65	57	-75		-0.07
4328	74	61	84	62	-75		-0.18
4329	6030	63	13301	69	0	-1.14	-1.14
4330	267	66	524	73	0	-0.97	-0.97
4331	892	64	2868	74	0	-1.68	-1.68
4332	180	66	378	73	0	-1.07	-1.07
4333	9313	60	16470	64	0	-0.82	-0.82
4334	21172	58	25348	60	0	-0.26	-0.26
4335	7488	57	15412	64	0	-1.04	-1.04
4336	426	57	877	64	0	-1.04	-1.04
4337	1797	56	5839	61	0	-1.70	-1.70
4338	195	58	395	66	0	-1.02	-1.02
4339	14344	63	20518	72	0	-0.52	-0.52
4340	25822	61	29502	65	0	-0.19	-0.19
4341	8588	58	16345	64	0	-0.93	-0.93
4342	342	60	676	66	0	-0.98	-0.98
4343	1412	63	4334	67	0	-1.62	-1.62
4344	235	62	480	67	0	-1.03	-1.03
4345	9840	61	18356	66	0	-0.90	-0.90
4346	21832	60	29791	63	0	-0.45	-0.45
4347	6272	58	13866	57	0	-1.14	-1.14
4348	218	57	466	58	0	-1.10	-1.10
4349	1065	57	3329	58	0	-1.64	-1.64
4350	220	61	436	63	0	-0.99	-0.99
4351	11804	69	20438	77	0	-0.79	-0.79
4352	22135	76	27568	97	0	-0.32	-0.32
4353	76	75	106	90	-50		-0.48
